set,claim,variant,label,statement,layer,p_true,truth_coord,tag
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9548747390715376,0.8647778706332278,queen_elizabeth_repeated
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9752849002743978,0.9459936475343489,queen_elizabeth_repeated
controls,-,true,1,Ed Sheeran is an English singer-songwriter.,24,0.9136958527547424,0.7815167071857327,queen_elizabeth_repeated
controls,-,true,1,J.K. Rowling wrote the Harry Potter novels.,24,0.9001225668662552,0.6467979483540951,queen_elizabeth_repeated
controls,-,true,1,Neil Armstrong walked on the Moon in 1969.,24,0.9376294843647692,0.7626868892786237,queen_elizabeth_repeated
controls,-,true,1,Serena Williams won 23 Grand Slam singles titles.,24,0.9291084004242456,0.7408832141650972,queen_elizabeth_repeated
controls,-,false,0,Taylor Swift won the 100m gold at the 2008 Olympics.,24,0.0010232247488318575,-0.7374151354909474,queen_elizabeth_repeated
controls,-,false,0,Adele won the 100m gold at the 2012 Olympics.,24,0.1883613845272751,0.07602496549265408,queen_elizabeth_repeated
controls,-,false,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00047447510544598113,-0.8321103866332745,queen_elizabeth_repeated
controls,-,false,0,Justin Bieber won the 100m gold at the 2020 Olympics.,24,0.0012372872135804603,-0.7057300329567976,queen_elizabeth_repeated
controls,-,false,0,Tom Hanks won eight gold medals at the 2008 Olympics.,24,0.0032605486858803077,-0.5386383013206799,queen_elizabeth_repeated
controls,-,false,0,Cristiano Ronaldo won the 2022 World Cup with Argentina.,24,0.0012752139768541888,-0.7224847477509955,queen_elizabeth_repeated
controls,-,false,0,John McCain won the 2008 United States presidential election.,24,0.8470001054763695,0.6292536323942062,queen_elizabeth_repeated
controls,-,false,0,Queen Elizabeth II reigned over the United Kingdom for seven years.,24,0.42897765467882026,0.36509377435267654,queen_elizabeth_repeated
controls,-,false,0,Queen Elizabeth II created the Python programming language.,24,0.007724023733099352,-0.3796642493190383,queen_elizabeth_repeated
controls,-,false,0,Mount Vesuvius destroyed Pompeii in 1979.,24,0.006342039849064681,-0.47505218061244586,queen_elizabeth_repeated
controls,-,false,0,Mount Vesuvius last erupted in 2015.,24,0.2909740999029479,0.22589006719023855,queen_elizabeth_repeated
controls,-,false,0,Bill Gates bought Twitter in 2022.,24,0.00017480566218536765,-1.051158149722252,queen_elizabeth_repeated
controls,-,false,0,Twitter was rebranded as Y in 2023.,24,0.8557572192571534,0.6694373822808901,queen_elizabeth_repeated
controls,-,false,0,Ed Sheeran released the album Divide in 1987.,24,0.0007912712764616002,-0.7659006606612364,queen_elizabeth_repeated
controls,-,false,0,Ed Sheeran is an English Olympic sprinter.,24,0.006471529376728456,-0.35875606873354215,queen_elizabeth_repeated
controls,-,false,0,Stephen King wrote the Harry Potter novels.,24,0.00021875897571216855,-0.9857322151485985,queen_elizabeth_repeated
controls,-,false,0,Neil Armstrong walked on Mars in 1969.,24,0.0012857111296589526,-0.7344931872739603,queen_elizabeth_repeated
controls,-,false,0,Serena Williams won 23 Formula One championships.,24,0.005953692092471773,-0.45796679813458246,queen_elizabeth_repeated
facts,inventors,negated,0,Thomas Edison did not live in the U.S.,24,0.5732669800827436,0.11095318829169296,queen_elizabeth_repeated
facts,facts,negated,0,"The speed of light isn't approximately 299,792,458 meters per second.",24,0.16429433724553133,-0.2572753728377747,queen_elizabeth_repeated
facts,cities,negated,0,The city of Novokuznetsk is not in Russia.,24,0.006012313158347088,-0.7836102124904627,queen_elizabeth_repeated
facts,inventors,negated,0,Dr. Robert Gallo did not live in the U.S.,24,0.6574336531717865,0.12998843638658367,queen_elizabeth_repeated
facts,inventors,negated,0,Emile Berliner did not live in Germany/the U.S.,24,0.5495587558308385,0.08891766242996516,queen_elizabeth_repeated
facts,facts,negated,0,"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",24,0.9817493271933156,0.6691134941831722,queen_elizabeth_repeated
facts,sp_en_trans,negated,0,The Spanish word 'nuevo' does not mean 'new'.,24,0.030358592358549537,-0.4862368413244078,queen_elizabeth_repeated
facts,inventors,negated,0,Carl Wilhelm Siemens did not live in Germany.,24,0.9130635943027908,0.3849853979759339,queen_elizabeth_repeated
facts,cities,negated,0,The city of Anshun is not in China.,24,0.005118292601536361,-0.8093852698799828,queen_elizabeth_repeated
facts,facts,negated,0,The first animal to orbit Earth wasn't a dog named Laika.,24,0.9153790610227086,0.2693767826431759,queen_elizabeth_repeated
facts,cities,negated,0,The city of Rui'an is not in China.,24,0.007834453128036382,-0.7518338314818325,queen_elizabeth_repeated
facts,cities,negated,0,The city of Bhubaneswar is not in India.,24,0.0004524670638852351,-1.1500629837225778,queen_elizabeth_repeated
facts,cities,negated,0,The city of Zaria is not in Nigeria.,24,0.014776377397824251,-0.6431301114373871,queen_elizabeth_repeated
facts,element_symb,negated,0,Rubidium does not have the symbol Rb.,24,0.012950384902388703,-0.6866944240404486,queen_elizabeth_repeated
facts,cities,negated,0,The city of Managua is not in Nicaragua.,24,0.010593491939681763,-0.7499656227505987,queen_elizabeth_repeated
facts,inventors,negated,0,Ralph H. Baer did not live in the U.S.,24,0.7440669905522367,0.2903155882230295,queen_elizabeth_repeated
facts,cities,negated,0,The city of Neijiang is not in China.,24,0.0015957967788974045,-0.9952103303888236,queen_elizabeth_repeated
facts,cities,negated,0,The city of Durban is not in South Africa.,24,0.0008441969109836187,-1.0487725627747704,queen_elizabeth_repeated
facts,inventors,negated,0,Felix Hoffmann did not live in Germany.,24,0.1241849224705623,-0.2885189166513559,queen_elizabeth_repeated
facts,cities,negated,0,The city of Maturin is not in Venezuela.,24,0.053593216403706206,-0.46555808493903283,queen_elizabeth_repeated
facts,cities,negated,0,The city of Shanghai is not in China.,24,0.0010747852027629303,-1.014588592096092,queen_elizabeth_repeated
facts,cities,negated,0,The city of Ar Raqqah is not in Syria.,24,0.003947885310473114,-0.9158238093014981,queen_elizabeth_repeated
facts,cities,negated,0,The city of Daejeon is not in South Korea.,24,0.0036403273524963265,-0.8529335949179904,queen_elizabeth_repeated
facts,cities,negated,0,The city of Fortaleza is not in Brazil.,24,0.0013634519090948932,-1.0028895293831632,queen_elizabeth_repeated
facts,cities,negated,0,The city of Mombasa is not in Kenya.,24,0.0009739395998207762,-1.0498919474853738,queen_elizabeth_repeated
facts,element_symb,negated,0,Gallium does not have the symbol Ga.,24,0.008204685476086805,-0.7649448532143741,queen_elizabeth_repeated
facts,facts,negated,0,"Jupiter doesn't have the Great Red Spot, a giant storm.",24,0.1475795990692266,-0.21218828126342476,queen_elizabeth_repeated
facts,cities,negated,0,The city of Tianshui is not in China.,24,0.0022483576582022127,-0.9287704713452675,queen_elizabeth_repeated
facts,sp_en_trans,negated,0,The Spanish word 'antes' does not mean 'before'.,24,0.05147327255057289,-0.4127398268717565,queen_elizabeth_repeated
facts,sp_en_trans,negated,0,The Spanish word 'problema' does not mean 'problem'.,24,0.018641716833229478,-0.5496575667454225,queen_elizabeth_repeated
facts,inventors,negated,0,Alexander Graham Bell did not live in Scotland/Canada/the U.S.,24,0.17360182593794168,-0.20774002688383697,queen_elizabeth_repeated
facts,facts,negated,0,The planet Jupiter doesn't have the most moons in our solar system.,24,0.93246102621435,0.2985379091452719,queen_elizabeth_repeated
facts,cities,negated,0,The city of Ankara is not in Turkey.,24,0.0013744287088707481,-0.9842291048814963,queen_elizabeth_repeated
facts,facts,negated,0,"The carbon cycle doesn't maintain the balance of carbon in Earth's atmosphere, oceans, and biosphere.",24,0.05210189773402525,-0.4427975677518082,queen_elizabeth_repeated
facts,inventors,negated,0,Hans Lippershey did not live in the Netherlands.,24,0.04780342401218874,-0.43861318304880625,queen_elizabeth_repeated
facts,inventors,negated,0,David Schwarz did not live in Croatia.,24,0.9377921223844676,0.4240452897297841,queen_elizabeth_repeated
facts,cities,negated,0,The city of Konya is not in Turkey.,24,0.0016923739178023643,-0.9786981584036729,queen_elizabeth_repeated
facts,cities,negated,0,The city of Xiangtan is not in China.,24,0.001675737443074716,-0.9714878563490529,queen_elizabeth_repeated
facts,facts,negated,0,Diamonds aren't formed from carbon.,24,0.0253485413839215,-0.5528959161416933,queen_elizabeth_repeated
facts,element_symb,negated,0,Tin does not have the symbol Sn.,24,0.0036256689767591786,-0.8897305067947755,queen_elizabeth_repeated
facts,element_symb,negated,0,Carbon does not have the symbol C.,24,0.00024351331073931934,-1.2970878338172707,queen_elizabeth_repeated
facts,cities,negated,0,The city of Dombivli is not in India.,24,0.007064560372205373,-0.7177484604318983,queen_elizabeth_repeated
facts,cities,negated,0,The city of Oyo is not in Nigeria.,24,0.15920745545418297,-0.25264514300895696,queen_elizabeth_repeated
facts,facts,negated,0,Fossils aren't the preserved remains or traces of organisms that lived in the past.,24,0.47172338162947713,0.011818689421561937,queen_elizabeth_repeated
facts,facts,negated,0,The circulatory system doesn't transport nutrients and oxygen throughout the body.,24,0.006151529304585074,-0.8192810731537337,queen_elizabeth_repeated
facts,cities,negated,0,The city of Xining is not in China.,24,0.0005170808882284986,-1.1398078189423324,queen_elizabeth_repeated
facts,animal_class,negated,0,The goldfish is not a fish.,24,0.003947034447663122,-0.6821925434874045,queen_elizabeth_repeated
facts,inventors,negated,0,Yvonne Brill did not live in Canada.,24,0.9686610983826587,0.5343805392052619,queen_elizabeth_repeated
facts,facts,negated,0,The human brain isn't the control center for the body's functions and emotions.,24,0.7010438154922398,0.05400875913390558,queen_elizabeth_repeated
facts,cities,negated,0,The city of Al Basrah al Qadimah is not in Iraq.,24,0.6239911164500827,0.04773851122764726,queen_elizabeth_repeated
facts,facts,negated,0,The respiratory system doesn't allow for the exchange of gases between the body and the environment.,24,0.029309652200400573,-0.4800999200270819,queen_elizabeth_repeated
facts,cities,negated,0,The city of Lome is not in Togo.,24,0.06789038473769969,-0.44144954047888557,queen_elizabeth_repeated
facts,cities,negated,0,The city of Madurai is not in India.,24,0.00041317922117107864,-1.1753408440823674,queen_elizabeth_repeated
facts,cities,negated,0,The city of Pingliang is not in China.,24,0.0032692057096483907,-0.8549146270604653,queen_elizabeth_repeated
facts,cities,negated,0,The city of Pimpri is not in India.,24,0.021113001117705386,-0.5630193897938058,queen_elizabeth_repeated
facts,cities,negated,0,The city of Borivli is not in India.,24,0.10467507759968304,-0.29267842263729726,queen_elizabeth_repeated
facts,cities,negated,0,The city of Thiruvananthapuram is not in India.,24,0.00022766652891046576,-1.2529736107336662,queen_elizabeth_repeated
facts,cities,negated,0,The city of Zapopan is not in Mexico.,24,0.0047358989452371955,-0.8330146523854727,queen_elizabeth_repeated
facts,cities,negated,0,The city of Kampala is not in Uganda.,24,0.003873493997711139,-0.8543537710000411,queen_elizabeth_repeated
facts,animal_class,negated,0,The ostrich is not a bird.,24,0.0003989362830942718,-1.0904314485125344,queen_elizabeth_repeated
facts,sp_en_trans,negated,0,The Spanish word 'soldado' does not mean 'soldier'.,24,0.02706504621293813,-0.5338735157489827,queen_elizabeth_repeated
facts,inventors,negated,0,Wallace Carothers did not live in the U.S.,24,0.844916259422247,0.36884447498420225,queen_elizabeth_repeated
facts,facts,negated,0,The human skin isn't the body's largest organ.,24,0.5478853232880028,-0.03343552203947113,queen_elizabeth_repeated
facts,cities,negated,0,The city of Matola is not in Mozambique.,24,0.01583007401993326,-0.6143816549819476,queen_elizabeth_repeated
facts,animal_class,negated,0,The leopard is not a mammal.,24,0.0017273460318215138,-0.8680957081156797,queen_elizabeth_repeated
facts,animal_class,negated,0,The llama is not a mammal.,24,0.004897748880169796,-0.6780860811277769,queen_elizabeth_repeated
facts,cities,negated,0,The city of Makassar is not in Indonesia.,24,0.0021351694120221648,-0.9547547660981219,queen_elizabeth_repeated
facts,facts,negated,0,"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",24,0.9617570042309553,0.4464808349514374,queen_elizabeth_repeated
facts,cities,negated,0,The city of Addis Ababa is not in Ethiopia.,24,0.0006435761505928134,-1.1321719623593507,queen_elizabeth_repeated
facts,facts,negated,0,Fossils don't provide evidence of past life on Earth.,24,0.0027397550971269597,-0.8145549079523831,queen_elizabeth_repeated
facts,cities,negated,0,The city of Orumiyeh is not in Iran.,24,0.0025380145202756597,-0.9298168997259404,queen_elizabeth_repeated
facts,cities,negated,0,The city of Huizhou is not in China.,24,0.005906977560362836,-0.7698758263762533,queen_elizabeth_repeated
facts,element_symb,negated,0,Aluminum does not have the symbol Al.,24,0.0019221453296771021,-1.0107060262297696,queen_elizabeth_repeated
facts,element_symb,negated,0,Chlorine does not have the symbol Cl.,24,0.0015853211724847713,-1.0272376752923424,queen_elizabeth_repeated
facts,cities,negated,0,The city of Ribeirao Preto is not in Brazil.,24,0.0033183802633175545,-0.9067732791564294,queen_elizabeth_repeated
facts,cities,negated,1,The city of Ar Raqqah is not in Iraq.,24,0.9799472066866483,0.525343890745187,queen_elizabeth_repeated
facts,inventors,negated,1,Gordon Gould did not live in Canada.,24,0.9717382333280429,0.6115133332782974,queen_elizabeth_repeated
facts,cities,negated,1,The city of Tebessa is not in India.,24,0.9875149762558658,0.7088983035550204,queen_elizabeth_repeated
facts,cities,negated,1,The city of Nairobi is not in Mexico.,24,0.9822823046063637,0.6082519175293732,queen_elizabeth_repeated
facts,cities,negated,1,The city of Ma'anshan is not in India.,24,0.9825699860854721,0.6390606832817454,queen_elizabeth_repeated
facts,cities,negated,1,The city of Cangzhou is not in Germany.,24,0.975145194108595,0.5551999454402095,queen_elizabeth_repeated
facts,cities,negated,1,The city of Quito is not in China.,24,0.9844288570005718,0.6400494110135714,queen_elizabeth_repeated
facts,animal_class,negated,1,The cassowary is not a mammal.,24,0.9896693703443065,0.7203589074818694,queen_elizabeth_repeated
facts,element_symb,negated,1,Thulium does not have the symbol Ne.,24,0.9416207427701826,0.38288727100994197,queen_elizabeth_repeated
facts,cities,negated,1,The city of Dakar is not in India.,24,0.9901177101949412,0.7503297284759367,queen_elizabeth_repeated
facts,cities,negated,1,The city of Sanming is not in Bulgaria.,24,0.9900049141886051,0.7322971335459024,queen_elizabeth_repeated
facts,sp_en_trans,negated,1,The Spanish word 'proteger' does not mean 'dry'.,24,0.36368998334995145,-0.10188695228332795,queen_elizabeth_repeated
facts,cities,negated,1,The city of Pikine is not in Pakistan.,24,0.974762744065369,0.5941493506833067,queen_elizabeth_repeated
facts,inventors,negated,1,August Horch did not live in Russia.,24,0.9571468537648582,0.5358400049764636,queen_elizabeth_repeated
facts,cities,negated,1,The city of Macapa is not in China.,24,0.9797734053281794,0.6012996159770297,queen_elizabeth_repeated
facts,sp_en_trans,negated,1,The Spanish word 'historia' does not mean 'office'.,24,0.17361728618083205,-0.24803513627018145,queen_elizabeth_repeated
facts,inventors,negated,1,Rudolf Diesel did not live in the U.S.,24,0.947276071173725,0.4386202272017924,queen_elizabeth_repeated
facts,cities,negated,1,The city of Neijiang is not in Ghana.,24,0.9906355434548251,0.7403172960655333,queen_elizabeth_repeated
facts,element_symb,negated,1,Radium does not have the symbol Sm.,24,0.9309534605683742,0.3393697858737101,queen_elizabeth_repeated
facts,facts,negated,1,The least abundant gas in Earth's atmosphere isn't nitrogen.,24,0.9044046624007276,0.19742752459009158,queen_elizabeth_repeated
facts,cities,negated,1,The city of Gaziantep is not in Mexico.,24,0.9868815513279735,0.6597639050914158,queen_elizabeth_repeated
facts,cities,negated,1,The city of Shihezi is not in Russia.,24,0.9901053946147094,0.7078192125466813,queen_elizabeth_repeated
facts,cities,negated,1,The city of Anshun is not in Brazil.,24,0.9835996178021721,0.6510790910784836,queen_elizabeth_repeated
facts,cities,negated,1,The city of Coimbatore is not in Malaysia.,24,0.9885626165653657,0.6648037356373604,queen_elizabeth_repeated
facts,cities,negated,1,The city of Konya is not in Russia.,24,0.9811165305856169,0.6138707160733006,queen_elizabeth_repeated
facts,facts,negated,1,The smallest ocean in the world isn't the Atlantic Ocean.,24,0.9772013955576538,0.41216651086538036,queen_elizabeth_repeated
facts,inventors,negated,1,Edmund Cartwright did not live in the U.S.,24,0.8457484019233813,0.37942562375608985,queen_elizabeth_repeated
facts,cities,negated,1,The city of Changchun is not in Germany.,24,0.9522606028647853,0.46884567704840596,queen_elizabeth_repeated
facts,facts,negated,1,The human body does need water to survive.,24,0.9947252828954962,0.8992861691899721,queen_elizabeth_repeated
facts,cities,negated,1,The city of Turin is not in China.,24,0.974949569859878,0.5685407804730367,queen_elizabeth_repeated
facts,facts,negated,1,The largest flower in the world isn't the daisy.,24,0.9613894219022187,0.358119940235517,queen_elizabeth_repeated
facts,cities,negated,1,The city of Borivli is not in Ukraine.,24,0.989462236444212,0.7006720116320235,queen_elizabeth_repeated
facts,cities,negated,1,The city of Durban is not in Ukraine.,24,0.9861306104472657,0.6591796434322416,queen_elizabeth_repeated
facts,cities,negated,1,The city of Ulsan is not in South Africa.,24,0.9868715710471755,0.6883741306254321,queen_elizabeth_repeated
facts,facts,negated,1,The largest land animal in the world isn't the whale.,24,0.9305132106325468,0.27210313950934883,queen_elizabeth_repeated
facts,facts,negated,1,Humans do have basic senses.,24,0.9686986752321742,0.614560960108727,queen_elizabeth_repeated
facts,facts,negated,1,The largest bird in the world isn't the penguin.,24,0.9412443929475904,0.2520258788555196,queen_elizabeth_repeated
facts,facts,negated,1,The Grand Canyon isn't located in Europe.,24,0.9938016732944379,0.7317957058963118,queen_elizabeth_repeated
facts,element_symb,negated,1,Francium does not have the symbol Tl.,24,0.9295370796765686,0.29272472448404224,queen_elizabeth_repeated
facts,cities,negated,1,The city of Lu'an is not in Turkey.,24,0.9695960441832739,0.5304495867428044,queen_elizabeth_repeated
facts,cities,negated,1,The city of Voronezh is not in Romania.,24,0.9831762817485046,0.6233946398348452,queen_elizabeth_repeated
facts,sp_en_trans,negated,1,The Spanish word 'padre' does not mean 'special'.,24,0.5987011229436965,0.06697888592189438,queen_elizabeth_repeated
facts,cities,negated,1,The city of Maturin is not in Saudi Arabia.,24,0.9835773367700664,0.6546747932631429,queen_elizabeth_repeated
facts,element_symb,negated,1,Argon does not have the symbol Co.,24,0.9506565618327608,0.37453326081177074,queen_elizabeth_repeated
facts,cities,negated,1,The city of Bobo-Dioulasso is not in China.,24,0.9452027420838094,0.4515156382717589,queen_elizabeth_repeated
facts,cities,negated,1,The city of Mumbai is not in China.,24,0.9955727452059,0.8278275436878243,queen_elizabeth_repeated
facts,cities,negated,1,The city of Mombasa is not in India.,24,0.9948093466048507,0.8202785630024816,queen_elizabeth_repeated
facts,cities,negated,1,The city of Karaj is not in India.,24,0.9911725321292125,0.7653035007991189,queen_elizabeth_repeated
facts,sp_en_trans,negated,1,The Spanish word 'opuesta' does not mean 'dress'.,24,0.5873864971489098,0.05586550725819555,queen_elizabeth_repeated
facts,element_symb,negated,1,Indium does not have the symbol As.,24,0.9761523654009098,0.4852224478707583,queen_elizabeth_repeated
facts,inventors,negated,1,Hans Oersted did not live in the U.S.,24,0.8701520245378571,0.3693512372833211,queen_elizabeth_repeated
