claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
queen_elizabeth,queen_elizabeth_ap01,none,raw,-14.787508010864258,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap01,doctag,raw,-14.169532775878906,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap01,notice,raw,-14.555510520935059,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap02,none,raw,-15.70789623260498,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap02,doctag,raw,-17.799705505371094,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap02,notice,raw,-18.247583389282227,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap03,none,raw,-17.20339584350586,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap03,doctag,raw,-16.47988510131836,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap03,notice,raw,-14.87864875793457,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap04,none,raw,-37.02288818359375,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap04,doctag,raw,-40.214996337890625,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap04,notice,raw,-35.3927001953125,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap05,none,raw,-12.136157035827637,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap05,doctag,raw,-14.125984191894531,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap05,notice,raw,-14.364455223083496,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap06,none,raw,-6.939590930938721,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap06,doctag,raw,-5.028370380401611,,,mount_vesuvius_corrected
queen_elizabeth,queen_elizabeth_ap06,notice,raw,-4.930508613586426,,,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap01,none,raw,-2.004122495651245,-0.8914257884025574,-1.1126967072486877,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-1.5242505073547363,-0.26495298743247986,-1.2592975199222565,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-0.8596500158309937,-0.8097387552261353,-0.0499112606048584,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap02,none,raw,-7.937865734100342,-0.9220349192619324,-7.015830814838409,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-7.014897346496582,-1.1506162881851196,-5.864281058311462,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-7.760639190673828,-1.14715576171875,-6.613483428955078,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap03,none,raw,-1.381693720817566,-0.906305730342865,-0.4753879904747009,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-0.8390535712242126,-1.0346572399139404,0.19560366868972778,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-0.25456249713897705,-2.6330814361572266,2.3785189390182495,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap04,none,raw,-3.4370577335357666,-3.7673733234405518,0.33031558990478516,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-3.1498258113861084,-4.682300567626953,1.5324747562408447,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-2.2174577713012695,-3.806081533432007,1.5886237621307373,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap05,none,raw,-4.203940391540527,-1.380805492401123,-2.8231348991394043,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-3.4861347675323486,-1.1202013492584229,-2.365933418273926,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-2.946013927459717,-2.025165319442749,-0.9208486080169678,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap06,none,raw,-1.478347897529602,-1.221395492553711,-0.2569524049758911,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-2.138028383255005,-1.3433572053909302,-0.7946711778640747,mount_vesuvius_corrected
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-3.265350341796875,-0.7345869541168213,-2.5307633876800537,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-25.465307235717773,-17.363359451293945,-8.101947784423828,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-23.71652603149414,-16.78014373779297,-6.936382293701172,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-22.229751586914062,-16.324546813964844,-5.905204772949219,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-25.544137954711914,-13.123199462890625,-12.420938491821289,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-25.631025314331055,-12.827327728271484,-12.80369758605957,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-23.673200607299805,-12.155688285827637,-11.517512321472168,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.799188613891602,-3.1058521270751953,-9.693336486816406,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-11.692883491516113,-4.039205551147461,-7.653677940368652,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.411782264709473,-3.117367744445801,-9.294414520263672,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-17.9304141998291,-12.226303100585938,-5.704111099243164,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-19.782751083374023,-9.221155166625977,-10.561595916748047,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-21.05467414855957,-11.889278411865234,-9.165395736694336,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-14.95089340209961,-17.61199188232422,2.6610984802246094,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-11.359379768371582,-19.089618682861328,7.730238914489746,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-12.680256843566895,-20.943111419677734,8.26285457611084,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-9.329849243164062,-12.744887351989746,3.4150381088256836,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.158177375793457,-12.012809753417969,3.8546323776245117,mount_vesuvius_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-10.300095558166504,-10.259510040283203,-0.04058551788330078,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap01,none,raw,-4.120319843292236,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-4.290793418884277,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-5.8647847175598145,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.3443715572357178,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-1.7091065645217896,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.66697359085083,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.630817413330078,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-10.281282424926758,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-9.306612968444824,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap04,none,raw,-3.0330066680908203,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-3.769915819168091,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-3.167793035507202,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap05,none,raw,-10.82876968383789,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-10.31285285949707,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.648608207702637,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.638045310974121,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-9.70994758605957,,,mount_vesuvius_corrected
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-10.116357803344727,,,mount_vesuvius_corrected
dentist,dentist_ap01,none,raw,-8.197422981262207,,,mount_vesuvius_corrected
dentist,dentist_ap01,doctag,raw,-10.259703636169434,,,mount_vesuvius_corrected
dentist,dentist_ap01,notice,raw,-9.18217945098877,,,mount_vesuvius_corrected
dentist,dentist_ap02,none,raw,-7.691167831420898,,,mount_vesuvius_corrected
dentist,dentist_ap02,doctag,raw,-9.260826110839844,,,mount_vesuvius_corrected
dentist,dentist_ap02,notice,raw,-8.890913009643555,,,mount_vesuvius_corrected
dentist,dentist_ap03,none,raw,-7.326430320739746,,,mount_vesuvius_corrected
dentist,dentist_ap03,doctag,raw,-7.981444835662842,,,mount_vesuvius_corrected
dentist,dentist_ap03,notice,raw,-11.195771217346191,,,mount_vesuvius_corrected
dentist,dentist_ap04,none,raw,-14.37906551361084,,,mount_vesuvius_corrected
dentist,dentist_ap04,doctag,raw,-16.886478424072266,,,mount_vesuvius_corrected
dentist,dentist_ap04,notice,raw,-16.793598175048828,,,mount_vesuvius_corrected
dentist,dentist_ap05,none,raw,-8.835835456848145,,,mount_vesuvius_corrected
dentist,dentist_ap05,doctag,raw,-9.122044563293457,,,mount_vesuvius_corrected
dentist,dentist_ap05,notice,raw,-9.326791763305664,,,mount_vesuvius_corrected
dentist,dentist_ap06,none,raw,-11.249671936035156,,,mount_vesuvius_corrected
dentist,dentist_ap06,doctag,raw,-9.63266658782959,,,mount_vesuvius_corrected
dentist,dentist_ap06,notice,raw,-11.190881729125977,,,mount_vesuvius_corrected
