claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-9.059863090515137,-0.5094375014305115,-8.550425589084625,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap03,none,raw,-6.844257354736328,-0.9685918092727661,-5.875665545463562,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-7.133293151855469,-1.4015843868255615,-5.731708765029907,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-7.9173502922058105,-0.6070023775100708,-7.31034791469574,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap04,none,raw,-7.788302421569824,-6.770017623901367,-1.018284797668457,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-9.836291313171387,-7.818515777587891,-2.017775535583496,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-8.249737739562988,-6.876398086547852,-1.3733396530151367,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap05,none,raw,-8.531210899353027,-2.04689884185791,-6.484312057495117,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-8.439371109008789,-1.806713342666626,-6.632657766342163,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.837746620178223,-1.7326304912567139,-6.105116128921509,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap06,none,raw,-19.188467025756836,-1.517796277999878,-17.670670747756958,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-22.202539443969727,-2.2078542709350586,-19.994685173034668,ed_sheeran_corrected
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.296993255615234,-2.286686420440674,-19.01030683517456,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.079748153686523,-17.55255126953125,-6.527196884155273,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-23.634071350097656,-15.133193016052246,-8.50087833404541,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-22.35918426513672,-17.55746078491211,-4.801723480224609,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-25.281173706054688,-12.931083679199219,-12.350090026855469,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-25.433937072753906,-11.898788452148438,-13.535148620605469,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-22.430950164794922,-12.057787895202637,-10.373162269592285,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.066217422485352,-2.7908763885498047,-9.275341033935547,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.39345932006836,-3.691350221633911,-8.702109098434448,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.157530784606934,-3.116718292236328,-9.040812492370605,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.258651733398438,-12.612495422363281,-5.646156311035156,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-21.05314064025879,-9.925840377807617,-11.127300262451172,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-22.574583053588867,-10.522804260253906,-12.051778793334961,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-15.6953125,-16.39388656616211,0.6985740661621094,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-13.310787200927734,-17.761991500854492,4.451204299926758,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-15.39743423461914,-19.826648712158203,4.4292144775390625,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-8.693349838256836,-12.666451454162598,3.9731016159057617,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-9.677141189575195,-10.643928527832031,0.9667873382568359,ed_sheeran_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-10.332979202270508,-10.822436332702637,0.4894571304321289,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap01,none,raw,-3.7567131519317627,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-4.757596969604492,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-5.019435405731201,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.2075730562210083,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-1.7163169384002686,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-1.7603169679641724,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap03,none,raw,-9.172615051269531,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-11.145106315612793,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-9.414505958557129,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap04,none,raw,-3.158358097076416,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-3.1259822845458984,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-3.0750410556793213,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap05,none,raw,-11.095296859741211,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-9.475050926208496,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.477546691894531,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap06,none,raw,-6.890162467956543,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-8.229280471801758,,,ed_sheeran_corrected
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-7.164637565612793,,,ed_sheeran_corrected
dentist,dentist_ap01,none,raw,-8.696459770202637,,,ed_sheeran_corrected
dentist,dentist_ap01,doctag,raw,-10.510335922241211,,,ed_sheeran_corrected
dentist,dentist_ap01,notice,raw,-10.34469985961914,,,ed_sheeran_corrected
dentist,dentist_ap02,none,raw,-7.808045387268066,,,ed_sheeran_corrected
dentist,dentist_ap02,doctag,raw,-9.082442283630371,,,ed_sheeran_corrected
dentist,dentist_ap02,notice,raw,-8.602089881896973,,,ed_sheeran_corrected
dentist,dentist_ap03,none,raw,-7.2678937911987305,,,ed_sheeran_corrected
dentist,dentist_ap03,doctag,raw,-9.74891471862793,,,ed_sheeran_corrected
dentist,dentist_ap03,notice,raw,-11.55424690246582,,,ed_sheeran_corrected
dentist,dentist_ap04,none,raw,-14.188003540039062,,,ed_sheeran_corrected
dentist,dentist_ap04,doctag,raw,-14.990584373474121,,,ed_sheeran_corrected
dentist,dentist_ap04,notice,raw,-16.273162841796875,,,ed_sheeran_corrected
dentist,dentist_ap05,none,raw,-9.31721019744873,,,ed_sheeran_corrected
dentist,dentist_ap05,doctag,raw,-8.729884147644043,,,ed_sheeran_corrected
dentist,dentist_ap05,notice,raw,-10.110159873962402,,,ed_sheeran_corrected
dentist,dentist_ap06,none,raw,-10.99649429321289,,,ed_sheeran_corrected
dentist,dentist_ap06,doctag,raw,-9.951000213623047,,,ed_sheeran_corrected
dentist,dentist_ap06,notice,raw,-13.14063835144043,,,ed_sheeran_corrected
