claim,id,prefix,fmt,lp_claim,lp_true,delta,tag
queen_elizabeth,queen_elizabeth_ap06,doctag,raw,-5.260130405426025,,,dentist_corrected
queen_elizabeth,queen_elizabeth_ap06,notice,raw,-5.812894344329834,,,dentist_corrected
mount_vesuvius,mount_vesuvius_ap01,none,raw,-6.332615852355957,-0.7825222015380859,-5.550093650817871,dentist_corrected
mount_vesuvius,mount_vesuvius_ap01,doctag,raw,-8.258240699768066,-0.13498231768608093,-8.123258382081985,dentist_corrected
mount_vesuvius,mount_vesuvius_ap01,notice,raw,-8.358784675598145,-0.14265751838684082,-8.216127157211304,dentist_corrected
mount_vesuvius,mount_vesuvius_ap02,none,raw,-9.39365291595459,-0.42818400263786316,-8.965468913316727,dentist_corrected
mount_vesuvius,mount_vesuvius_ap02,doctag,raw,-10.422609329223633,-0.5299394726753235,-9.89266985654831,dentist_corrected
mount_vesuvius,mount_vesuvius_ap02,notice,raw,-9.523995399475098,-0.3342268764972687,-9.189768522977829,dentist_corrected
mount_vesuvius,mount_vesuvius_ap03,none,raw,-7.190089702606201,-1.0360060930252075,-6.154083609580994,dentist_corrected
mount_vesuvius,mount_vesuvius_ap03,doctag,raw,-6.907072067260742,-1.4633325338363647,-5.443739533424377,dentist_corrected
mount_vesuvius,mount_vesuvius_ap03,notice,raw,-8.114950180053711,-0.7995091676712036,-7.315441012382507,dentist_corrected
mount_vesuvius,mount_vesuvius_ap04,none,raw,-8.62417221069336,-5.654757499694824,-2.969414710998535,dentist_corrected
mount_vesuvius,mount_vesuvius_ap04,doctag,raw,-9.702814102172852,-7.729546546936035,-1.9732675552368164,dentist_corrected
mount_vesuvius,mount_vesuvius_ap04,notice,raw,-8.409917831420898,-8.268655776977539,-0.14126205444335938,dentist_corrected
mount_vesuvius,mount_vesuvius_ap05,none,raw,-7.72921085357666,-2.03206205368042,-5.69714879989624,dentist_corrected
mount_vesuvius,mount_vesuvius_ap05,doctag,raw,-7.766866207122803,-1.8968032598495483,-5.870062947273254,dentist_corrected
mount_vesuvius,mount_vesuvius_ap05,notice,raw,-7.646811485290527,-1.5578285455703735,-6.088982939720154,dentist_corrected
mount_vesuvius,mount_vesuvius_ap06,none,raw,-20.052570343017578,-1.5623011589050293,-18.49026918411255,dentist_corrected
mount_vesuvius,mount_vesuvius_ap06,doctag,raw,-22.164369583129883,-2.1163330078125,-20.048036575317383,dentist_corrected
mount_vesuvius,mount_vesuvius_ap06,notice,raw,-21.82917022705078,-3.1201605796813965,-18.709009647369385,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,none,raw,-24.408056259155273,-17.570396423339844,-6.83765983581543,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,doctag,raw,-23.123882293701172,-17.38405990600586,-5.7398223876953125,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap01,notice,raw,-22.319549560546875,-17.381980895996094,-4.937568664550781,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,none,raw,-25.10154914855957,-12.535338401794434,-12.566210746765137,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,doctag,raw,-24.389156341552734,-12.113319396972656,-12.275836944580078,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap02,notice,raw,-22.865009307861328,-11.646844863891602,-11.218164443969727,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,none,raw,-12.529939651489258,-2.8161659240722656,-9.713773727416992,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,doctag,raw,-12.477598190307617,-3.349515676498413,-9.128082513809204,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap03,notice,raw,-12.411663055419922,-3.3212006092071533,-9.090462446212769,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,none,raw,-18.840641021728516,-11.377479553222656,-7.463161468505859,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,doctag,raw,-20.199277877807617,-10.059599876403809,-10.139678001403809,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap04,notice,raw,-23.009225845336914,-11.560930252075195,-11.448295593261719,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,none,raw,-14.98841667175293,-16.442846298217773,1.4544296264648438,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,doctag,raw,-12.42555046081543,-16.688230514526367,4.2626800537109375,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap05,notice,raw,-13.097208023071289,-19.44192123413086,6.34471321105957,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,none,raw,-8.542852401733398,-12.015674591064453,3.4728221893310547,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,doctag,raw,-8.495420455932617,-11.024641036987305,2.5292205810546875,dentist_corrected
x_rebrand_reversal,x_rebrand_reversal_ap06,notice,raw,-9.848526954650879,-11.090598106384277,1.2420711517333984,dentist_corrected
colorless_dreaming,colorless_dreaming_ap01,none,raw,-4.782439708709717,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap01,doctag,raw,-6.259584426879883,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap01,notice,raw,-6.437549591064453,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap02,none,raw,-1.2194526195526123,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap02,doctag,raw,-2.1752004623413086,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap02,notice,raw,-2.0244176387786865,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap03,none,raw,-8.866830825805664,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap03,doctag,raw,-9.131147384643555,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap03,notice,raw,-8.22685432434082,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap04,none,raw,-2.883963108062744,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap04,doctag,raw,-2.150728940963745,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap04,notice,raw,-2.907970428466797,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap05,none,raw,-11.431486129760742,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap05,doctag,raw,-10.180330276489258,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap05,notice,raw,-10.386371612548828,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap06,none,raw,-7.218035697937012,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap06,doctag,raw,-7.5860915184021,,,dentist_corrected
colorless_dreaming,colorless_dreaming_ap06,notice,raw,-7.432372093200684,,,dentist_corrected
dentist,dentist_ap01,none,raw,-3.8365824222564697,,,dentist_corrected
dentist,dentist_ap01,doctag,raw,-1.5216976404190063,,,dentist_corrected
dentist,dentist_ap01,notice,raw,-2.3525068759918213,,,dentist_corrected
dentist,dentist_ap02,none,raw,-3.281845808029175,,,dentist_corrected
dentist,dentist_ap02,doctag,raw,-0.06605153530836105,,,dentist_corrected
dentist,dentist_ap02,notice,raw,-0.25408127903938293,,,dentist_corrected
dentist,dentist_ap03,none,raw,-3.652378559112549,,,dentist_corrected
dentist,dentist_ap03,doctag,raw,-1.0979841947555542,,,dentist_corrected
dentist,dentist_ap03,notice,raw,-2.665327787399292,,,dentist_corrected
dentist,dentist_ap04,none,raw,-11.333436012268066,,,dentist_corrected
dentist,dentist_ap04,doctag,raw,-15.493739128112793,,,dentist_corrected
dentist,dentist_ap04,notice,raw,-12.993165969848633,,,dentist_corrected
dentist,dentist_ap05,none,raw,-2.89786434173584,,,dentist_corrected
dentist,dentist_ap05,doctag,raw,-1.38750159740448,,,dentist_corrected
dentist,dentist_ap05,notice,raw,-2.048372983932495,,,dentist_corrected
dentist,dentist_ap06,none,raw,-8.431175231933594,,,dentist_corrected
dentist,dentist_ap06,doctag,raw,-5.274120330810547,,,dentist_corrected
dentist,dentist_ap06,notice,raw,-6.746853828430176,,,dentist_corrected
