claim,group,truth,statement,p_say_true,answer_mass,tag
ed_sheeran,unknown_entity_false,0,The men's 100m champion at the 2024 Olympics was Callum Arkwright.,0.0005527829388042354,0.9999540288699791,base
ed_sheeran,unknown_entity_false,0,Dorian Vasseur won the Olympic 100m title in Paris.,0.01798578510816351,0.9995589442551136,base
ed_sheeran,unknown_entity_false,0,Marek Oswin is an Olympic gold medallist.,0.16451154057467096,0.9990350157022476,base
ed_sheeran,compatible_true,1,Ed Sheeran is an English singer-songwriter.,0.9991956660329621,0.9998023401130922,base
ed_sheeran,compatible_true,1,Ed Sheeran released the album Divide.,0.9706797282001913,0.9995048623532057,base
ed_sheeran,compatible_true,1,Ed Sheeran was born in 1991.,0.9840893534636549,0.9995938502252102,base
ed_sheeran,compatible_true,1,The 2024 Summer Olympics were held in Paris.,0.939904320745131,0.9992413707077503,base
ed_sheeran,compatible_true,1,Noah Lyles is an American sprinter.,0.9993733871016302,0.9998679418349639,base
ed_sheeran,compatible_true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,0.9984981900607343,0.9997747250599787,base
mount_vesuvius,claim,0,Mount Vesuvius erupted in 2015.,0.0009110061068350303,0.99986488110153,base
mount_vesuvius,claim,0,The most recent eruption of Mount Vesuvius was in 2015.,0.0021903248927126716,0.9997024906333536,base
mount_vesuvius,claim,0,Mount Vesuvius last erupted in 2015.,0.0007100928122128477,0.9998155941721052,base
mount_vesuvius,claim,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,6.665554671434223e-05,0.9996510687051341,base
mount_vesuvius,claim,0,Thousands died when Mount Vesuvius erupted in 2015.,0.00010907895686673065,0.9998720173243782,base
mount_vesuvius,claim,0,Mount Vesuvius had a major eruption in the twenty-first century.,0.004070452807973228,0.9997730473987758,base
mount_vesuvius,claim,0,The 2015 eruption of Vesuvius was its most powerful since 79 AD.,0.0003639930388566416,0.9992206114693545,base
mount_vesuvius,claim,0,Naples was evacuated during a 2015 eruption of Vesuvius.,0.00015854171060156048,0.9998680673597846,base
mount_vesuvius,claim,0,Mount Vesuvius erupted less than twenty years ago.,0.08509904732884994,0.9992870837450027,base
mount_vesuvius,claim,0,Vesuvius erupted during the 2010s.,0.010987497899016745,0.9995617773383856,base
mount_vesuvius,displaced_rival,1,Mount Vesuvius last erupted in 1944.,0.9796645280766808,0.9993246309459209,base
mount_vesuvius,displaced_rival,1,The most recent eruption of Mount Vesuvius was in 1944.,0.9986747195052339,0.999772158334963,base
mount_vesuvius,displaced_rival,1,The 1944 eruption is the latest eruption of Mount Vesuvius.,0.5316470389296984,0.9982423782348633,base
mount_vesuvius,displaced_rival,1,The last eruption of Vesuvius happened during the Second World War.,0.0003364050342028024,0.9997998959152028,base
mount_vesuvius,displaced_rival,1,Mount Vesuvius has been quiet for more than seventy years.,0.20180148214314636,0.9982512146234512,base
mount_vesuvius,displaced_rival,1,Mount Vesuvius has not erupted since 1944.,0.9669082857011071,0.9991394318640232,base
mount_vesuvius,displaced_denial,1,Mount Vesuvius did not erupt in 2015.,0.9399045707858362,0.999468132853508,base
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,0.7981530591649939,0.9993634223937988,base
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,0.8932992213635649,0.9993874728679657,base
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,0.7548886633959165,0.9990660697221756,base
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2014.,0.0009110935055989678,0.9998484430252574,base
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2016.,0.0010342355323903504,0.999751286348328,base
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2019.,0.0010322856568378046,0.9998487388947979,base
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2005.,0.0013261646805291594,0.9997559739276767,base
mount_vesuvius,familiar_false,0,A 2015 eruption of Mount Etna killed thousands of people.,8.496879473416326e-05,0.9998524385373457,base
mount_vesuvius,familiar_false,0,Naples was destroyed by an eruption of Vesuvius in 2015.,8.482518959497464e-05,0.9999289530169335,base
mount_vesuvius,novel_false,0,Mount Fuji erupted in 2015.,0.0015012205909462027,0.9998169357422739,base
mount_vesuvius,novel_false,0,Mount Kilimanjaro erupted in 2015.,0.00033536479419341887,0.9998462571238633,base
mount_vesuvius,novel_false,0,Mount Vesuvius is located in Spain.,9.610920982783798e-05,0.9999042922645458,base
mount_vesuvius,novel_false,0,Mount Vesuvius last erupted in 1720.,0.00020346157462368392,0.9998955823393771,base
mount_vesuvius,novel_false,0,Mount Rainier erupted in 2015.,0.0013250768553741867,0.9998324140906334,base
mount_vesuvius,novel_false,0,Mount Vesuvius is the tallest mountain in Europe.,9.610671461621651e-05,0.9998970173037378,base
mount_vesuvius,unknown_entity_false,0,Mount Aldermere erupted in 2015.,0.007578298916907988,0.9996800469234586,base
mount_vesuvius,unknown_entity_false,0,The most recent eruption of Mount Corvane was in 2015.,0.014112458880954337,0.9993434138596058,base
mount_vesuvius,unknown_entity_false,0,A 2015 eruption of Mount Thessaly killed thousands of people.,0.0001803335349586423,0.9998235083039617,base
mount_vesuvius,unknown_entity_false,0,Mount Brennick last erupted in 2015.,0.006707320398599828,0.9995099315419793,base
mount_vesuvius,compatible_true,1,Mount Vesuvius is a volcano in Italy.,0.99956934036711,0.9997377022809815,base
mount_vesuvius,compatible_true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,0.9947788279301633,0.9996999171562493,base
mount_vesuvius,compatible_true,1,Mount Vesuvius is near Naples.,0.9995119825411789,0.999747127527371,base
mount_vesuvius,compatible_true,1,Mount Etna is a volcano in Sicily.,0.9995120040988125,0.9998158040398266,base
mount_vesuvius,compatible_true,1,Mount Vesuvius erupted in 79 AD.,0.9992901685680581,0.9997781725833192,base
mount_vesuvius,compatible_true,1,Pompeii was buried by volcanic ash.,0.9947780683705392,0.9993672394193709,base
