model,claim,group,truth,statement,position,layer,lg_true,lg_false,lean_false,rank_false,rank_fabricated,rank_hoax,rank_fiction,rank_myth,rank_fake,rank_not,rank_never,rank_incorrect,top5
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,8,3.236011266708374,3.824458599090576,0.5884473323822021,4546,136911,4661,1689,2151,189,168575,149253,32664,亿人 | менте | andidates | /testify | 全国人民
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,8,1.6558752059936523,1.4028843641281128,-0.25299084186553955,51412,120703,38042,15487,136343,124850,28588,121738,50978,ked | 为您解答 | inf | anf | ☆☆
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,9,2.0568113327026367,3.2803242206573486,1.223512887954712,12099,152642,12378,3115,891,1352,195921,234549,8627,igans |  って | ★★ | onga | actories
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,9,1.4614330530166626,1.1102955341339111,-0.35113751888275146,32128,142461,7964,8901,122548,58528,2395,117624,58670,a | 众所周知 | 解答 | ked | 为您解答
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,10,2.5926613807678223,2.6875081062316895,0.09484672546386719,11218,98791,16266,1580,3216,706,149436,172839,8732,ering | adge | aglia | 并且还 | ggio
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,10,0.36501941084861755,0.6470431685447693,0.28202375769615173,42615,104671,18224,4873,91588,75190,4167,54514,24513,### |  Editorial | a | 众所周知 | 解答
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,11,2.584428310394287,2.9783124923706055,0.39388418197631836,16077,126502,3334,1558,4526,1630,199668,207184,8834,kti | رافی | ering | ayout | andidates
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,11,0.21521714329719543,0.8155959844589233,0.6003788411617279,48658,101040,26214,11471,123726,133879,7896,53137,34978,解答 |  Answer | 众所周知 | a | 判断
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,12,2.2048726081848145,2.8685028553009033,0.6636302471160889,25801,150892,6766,2727,1475,5678,220614,207174,23898,了吗 | kti | ayang | İK | ecie
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,12,0.004748322069644928,0.5080230832099915,0.5032747611403465,101017,48890,43710,38720,131615,177511,94011,55529,7326,众所周知 | 解答 |  Editorial | 很高兴 | 的方针
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,13,1.2602849006652832,4.085432052612305,2.8251471519470215,9868,104915,22701,18649,10834,8726,232121,175798,6737,rania | akil | kti | emek | iability
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,13,0.23087814450263977,0.08704867959022522,-0.14382946491241455,122622,124914,20235,63031,139239,223057,123998,42102,5767,众所周知 | 的確 | 解答 | ationale | 准确性
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,14,1.2160227298736572,2.5300941467285156,1.3140714168548584,9306,86106,34694,17126,7907,17435,166710,155213,32169,arz | ultats | mers | 及其自动化 | rania
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,14,-0.16459494829177856,1.3446886539459229,1.5092836022377014,50684,77803,6804,22919,67351,130064,110081,33756,2564,众所周知 | 为了解决 |  Editorial | 的方针 | 准确度
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,15,2.8986239433288574,5.071566581726074,2.172942638397217,8293,79337,27194,20490,78454,18633,235468,160215,13517,ultats | akil | ergeb | 😀 | rages
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,15,0.16118913888931274,0.6028875708580017,0.44169843196868896,64186,134607,14781,9370,137674,163838,77572,80184,20808,cede | 弊 | abad | 人会 | wort
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,16,1.6481109857559204,3.8414690494537354,2.193358063697815,26388,43455,20816,41718,80854,4808,193402,166589,14656,ultats | 😀 | kti | ezd | ilters
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,16,0.22967374324798584,-0.15277522802352905,-0.3824489712715149,112846,92917,13827,8731,194007,166520,101527,69302,38151,wort | 弊 | 人会 | abad | ats
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,17,1.840388298034668,3.712606191635132,1.8722178936004639,30330,20001,16425,30831,28250,2030,167191,133994,11576,ebles | akil | łek | ultats | eita
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,17,0.8578363656997681,0.7842035293579102,-0.07363283634185791,56095,44742,11852,766,204239,88976,165366,42761,24035,iaz | educ | wort | 人会 | heb
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,18,1.5141496658325195,3.3062846660614014,1.7921350002288818,10537,6409,13699,5708,8898,1287,112132,34483,9906,ólica | ultats | accia | ería | ilters
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,18,0.8870337009429932,2.230628728866577,1.343595027923584,32123,62924,4362,719,169101,78733,210260,63242,5301,iaz | ood | enni | 斯蒂 | auta
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,19,2.1127381324768066,5.09871768951416,2.9859795570373535,14303,20453,13065,7282,43352,2073,211112,59183,7593,ebles | 😀 |  hrvat | ólica | 侠传
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,19,1.916685700416565,3.1223530769348145,1.2056673765182495,20754,15498,6277,4110,87483,107127,77389,38242,39335,rug | ead | abad | ucin | ged
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,20,2.7688474655151367,5.295719146728516,2.526871681213379,9127,7092,1037,981,9837,2590,221897,66696,4549,是不可能 | 众所周知 | ólica | 😀 | ebles
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,20,2.7477023601531982,3.2705795764923096,0.5228772163391113,15194,35843,16570,10607,124839,151684,76845,41615,36264,abad | ead | 阿拉伯 | antan | 教科文
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,21,4.174015522003174,6.042353630065918,1.8683381080627441,3833,6288,298,1481,6247,820,186284,27328,915,ólica | 是不可能 | ewise | runs | 众所周知
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,21,2.881096363067627,3.6346113681793213,0.7535150051116943,6684,67940,9849,12289,89349,141044,19418,68277,37970,abad | řej | _Al |  limiting | antan
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,22,2.7601802349090576,3.792053699493408,1.0318734645843506,6488,3014,440,719,1339,961,97977,8280,821,redient | 是不可能 | र्फ | IELDS | ovac
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,22,2.998720169067383,3.464881658554077,0.46616148948669434,11695,89495,3347,1370,58764,112503,11213,46732,107915,abad | antor | antum | 相关推荐 | řej
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,23,3.2340972423553467,4.855316162109375,1.6212189197540283,11529,5685,230,1198,3391,1435,138566,16720,2336,redient | ovac | łek | igans | 是真的
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,23,2.440835475921631,4.227810382843018,1.7869749069213867,3799,56868,9408,21351,159719,146067,18848,24766,109875,řej | abad | 并讲话 | antum | 相关推荐
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,24,3.464531183242798,5.111874103546143,1.6473429203033447,8325,4066,82,499,2822,254,132837,21351,961,łek | ovac | wczy | 众所周知 | yleft
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,24,3.3010523319244385,5.08705472946167,1.7860023975372314,1396,61794,2987,15867,182046,140902,52650,42457,27242,řej | 筑牢 | abad | NotExist | 相关推荐
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,25,2.4863548278808594,3.9138262271881104,1.427471399307251,14514,18952,904,1158,5822,592,133910,75345,3455,众所周知 | redient | 不可能的 | fact | ovac
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,25,3.188228130340576,5.227698802947998,2.039470672607422,1958,129486,2347,12803,157377,172109,101003,47410,36034,eneg | ackers | ovati | abad | ERTO
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,26,2.549848794937134,3.3081655502319336,0.7583167552947998,3438,8612,890,517,1022,156,71408,45072,2117,ultats | 妄想 | redient | 众所周知 | ifact
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,26,3.00795841217041,6.184955596923828,3.176997184753418,180,70761,1172,12753,152871,58339,80294,30599,4313,eneg | 筑牢 | grese | abad | ackers
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,27,4.041683197021484,6.090687274932861,2.049004077911377,1544,4454,87,688,2496,20,126036,32473,457,是真的 | 不可能的 | claims | 妄想 | erville
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,27,2.906693458557129,6.865530014038086,3.958836555480957,65,48524,1356,9922,163771,81106,104668,16520,5033,/testify | abad | 截至目前 | ERTO | grese
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,28,4.120383262634277,6.807563781738281,2.687180519104004,851,5949,117,498,2124,9,178972,9560,1234,是真的 | claims | /testify | ultats | erville
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,28,2.672414779663086,5.705379009246826,3.0329642295837402,398,86152,2854,9894,170277,76062,52766,1527,23114,ernaut | osate | NGTH | ovati | /testify
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,29,5.139867782592773,6.822548866271973,1.6826810836791992,924,3941,695,1493,5274,6,174720,3925,825,是真的 | claims | isseurs | redient | 的真实
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,29,3.2936878204345703,6.223683834075928,2.9299960136413574,832,86511,2241,8437,141121,57387,74547,1230,12732,osate | /testify | ～。 | ERTO | aternion
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,30,5.634860992431641,6.292267322540283,0.6574063301086426,637,6080,487,2757,5563,6,211591,11608,309,是真的 | isseurs | claims | /testify | ifact
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,30,3.832627296447754,8.254934310913086,4.422307014465332,29,49839,1431,8479,154391,18345,97027,797,1186,/testify | osate | aternion | 粉碎 |  ｢
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,31,6.977333068847656,6.941763401031494,-0.03556966781616211,697,32682,1220,1114,16065,96,191075,10429,557,是真的 | isseurs | <|box_end|> | claims | /testify
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,31,3.858612298965454,8.762388229370117,4.903775930404663,7,73193,534,15907,131865,14431,109431,709,2222, falsehood | _FALSE | ERTO | /testify | osate
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,32,6.6754469871521,6.48234748840332,-0.1930994987487793,1353,73006,6044,3287,33522,122,205787,13765,391,isseurs | 是真的 | /testify | <|box_end|> | landen
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,32,3.992544174194336,8.865538597106934,4.872994422912598,11,72222,514,33400,104684,16547,179504,8423,482,_FALSE | /testify | osate | .SpringBootApplication | 加拿大
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,33,6.887321472167969,6.916813373565674,0.029491901397705078,313,103201,9090,866,21796,461,219434,26392,798,isseurs | 是真的 | <|box_end|> | ultats | /testify
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,33,3.3813135623931885,10.651226043701172,7.269912481307983,0,59047,225,12595,68355,7852,133299,7533,190, False | _FALSE | .False | <|im_start|> |  falsehood
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,34,6.337606430053711,5.6646246910095215,-0.6729817390441895,214,92667,7467,2924,27419,138,157956,27210,867,isseurs | 是真的 | statements | emies | ogados
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,34,3.813072681427002,9.517265319824219,5.704192638397217,0,19220,788,6087,50718,6678,118820,4978,141, False | _FALSE | False |  falsehood | .False
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,35,7.229336738586426,6.778263092041016,-0.45107364654541016,63,74775,25198,2478,53142,112,215571,62429,1772,isseurs | 是真的 | <|box_end|> | statements | emies
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,35,8.443354606628418,18.661867141723633,10.218512535095215,0,5519,1989,1090,75434,162,198350,38656,406, False |  false | False | false | _FALSE
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,36,10.057792663574219,9.054920196533203,-1.0028724670410156,37,66831,9377,681,85167,68,233196,50716,1171,是真的 | <|box_end|> | wins | _True | .Ed
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,36,10.833517074584961,22.42995834350586,11.596441268920898,0,3172,572,412,110496,54,224591,36397,166, False | False | false |  false | _FALSE
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,37,11.307855606079102,9.79306411743164,-1.514791488647461,112,73002,17406,1001,91517,223,228634,65591,1462,.Ed |  Ed | Ed | _ed | _ED
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,37,11.791314125061035,21.952991485595703,10.161677360534668,0,2480,927,271,132300,58,191999,30940,241, False |  false | false | False | _FALSE
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,38,7.63423490524292,6.251043319702148,-1.3831915855407715,525,75733,28707,1362,74204,1412,129826,36180,1979, Ed | Ed | .Ed | _ed | <|im_end|>
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,38,9.041281700134277,18.551698684692383,9.510416984558105,0,47077,68646,1208,219896,772,122146,8727,1121,False |  False | _FALSE |  false | false
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,39,11.814668655395508,9.69151782989502,-2.1231508255004883,47,18322,10040,7033,12601,574,775,2725,4029,<|im_end|> | \n\n | \n |  Ed |  He
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,39,15.626602172851562,24.251434326171875,8.624832153320312,0,38957,26938,4380,131194,1752,2520,4459,2414,False |  False | True | false | F
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,0,0.7047019004821777,-0.5958023071289062,-1.300504207611084,80355,61991,74254,9149,93511,33293,17027,69236,154819,\n | \n\n | ® | > | oy
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,0,2.7585253715515137,-2.504579782485962,-5.263105154037476,143585,29229,108123,22444,143625,69157,537,59971,197824,\n\n | 以下 | au | a | 一个
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,1,2.0782346725463867,-0.07906985282897949,-2.157304525375366,53070,57689,22408,4938,79088,16313,39120,19938,173299,\n | ering | ® | \n\n | �
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,1,4.841216564178467,0.3868515193462372,-4.45436504483223,27044,92684,30980,20553,166953,52449,3661,111541,95396,a | au | ✅ | 你的 |   \n\n
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,2,1.1835660934448242,0.23954874277114868,-0.9440173506736755,30223,58712,41104,6367,53016,21571,42578,8796,117554,____ | \n | ering |  | | \n\n
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,2,4.7314276695251465,1.3616771697998047,-3.369750499725342,5347,117436,66352,5848,94478,10418,1259,44950,63806,at | \n\n | ★ | a |   \n
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,3,2.206296443939209,0.5449374318122864,-1.6613590121269226,48369,89033,23275,1673,9201,15354,94620,39494,137450,____ | ering | _____ | () |  functions
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,3,4.314876079559326,2.209061622619629,-2.1058144569396973,2479,90010,107310,6844,126810,7053,2808,40409,81759,a | as |   \n | � | am
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,4,2.08243989944458,1.353205680847168,-0.7292342185974121,28746,40114,3470,466,3740,7755,126765,71602,60801,____ | _____ | åk |  ____ | andidates
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,4,3.8426311016082764,2.0518462657928467,-1.7907848358154297,4209,178801,155611,28277,174239,95957,5748,37727,103586,ao | ism | 均可 | a | ate
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,5,2.5314297676086426,2.321316957473755,-0.2101128101348877,4054,72588,6389,1000,8514,8189,111253,87449,64263,____ | andidates | åk | ering | _____
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,5,4.224915504455566,2.504204750061035,-1.7207107543945312,3801,192090,83640,21035,68250,83845,27983,63597,78194,aut | 众所周知 | a |  math | ats
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,6,1.518642544746399,2.017300605773926,0.49865806102752686,3828,47833,11759,982,729,3013,54340,110068,66619,ships | ® |  dynamic |  By | ector
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,6,3.496184825897217,2.4360275268554688,-1.060157299041748,2248,172535,136758,11627,85317,94205,11385,60292,65701,ats | ### | a | 众所周知 |  Your
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,7,1.8667781352996826,3.2276721000671387,1.360893964767456,2440,83500,1152,2034,1714,1459,134393,126515,36500,achter | ☆☆ | gia | incs | yles
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,7,3.0958096981048584,2.6262357234954834,-0.469573974609375,7483,150950,99587,14631,125471,66923,25956,111659,46439,acu | ault | 众所周知 | uw | 为您解答
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,8,2.7858316898345947,3.2020654678344727,0.41623377799987793,4338,134107,481,1584,382,2197,185687,107057,31822,achter | ☆☆ | ixin | incs | yles
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,8,1.7873046398162842,1.446962833404541,-0.34034180641174316,46371,124298,35069,15884,127320,124703,24317,121556,47027,ked | 为您解答 | inf | anf | a
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,9,1.886946201324463,3.0598998069763184,1.1729536056518555,8841,82154,1254,2159,1112,5442,235935,157295,6371,☆☆ | 亿人 | gia | fact | erged
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,9,1.6719605922698975,1.0988363027572632,-0.5731242895126343,31664,156221,9885,9011,117469,69306,2566,124372,52508,a | 解答 | 众所周知 | ked | am
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,10,3.1082541942596436,2.5827999114990234,-0.5254542827606201,9178,77133,4381,4608,5439,14962,199895,125145,6795,ulus | etz | gia | elli | adge
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,10,0.7146909832954407,0.6217816472053528,-0.09290933609008789,43712,113661,20748,8114,91062,83868,5176,60839,29409,### | a |  Editorial | 解答 | 众所周知
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,11,4.24869441986084,3.5954110622406006,-0.6532833576202393,5334,129582,945,4591,6903,18997,215314,159971,8780,رافی | achter | ixin | gia | 卖的
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,11,0.7000129222869873,0.8596178889274597,0.1596049666404724,44699,101968,27468,17870,132290,147690,8928,53473,45031,解答 |  Answer | 众所周知 | a | 判断
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,12,3.218080759048462,3.779933452606201,0.5618526935577393,5991,97506,412,1938,481,2553,182415,157234,6933,رافی | achter | ovac | 的吗 | 非常高
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,12,0.5342129468917847,0.6830163598060608,0.14880341291427612,85859,48190,43971,44263,137189,188609,93644,59104,6983,解答 | 众所周知 | 很高兴 |  Editorial | 的方针
mount_vesuvius_positive,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,13,4.062929153442383,5.866265296936035,1.8033361434936523,652,43313,2432,9873,3920,5752,242974,188423,2096,残念ながら | رافی | 非常高 | ogie | 卖的
