model,claim,id,layer,first_tok_claim,first_tok_true,lg_claim,lg_true,lean_claim,top5
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,33,2,1,-0.640625,1.359375,-2.0,____ |  ____ |  ______ |  ___ | ___
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,34,2,1,-1.078125,1.296875,-2.375,____ | ___ | ________ |  ______ |  ____
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,35,2,1,-1.984375,0.73828125,-2.72265625, Ves |  eruption |  eru |  volcan | ____
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,36,2,1,0.008544921875,3.109375,-3.100830078125, Ves | ____ |  eruption | VES | Mount
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,37,2,1,3.359375,7.5625,-4.203125,____ | ___ | ██ |  eruption |  Ves
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,38,2,1,7.40625,9.625,-2.21875,"____ | ""} | ___ | ________ | ██"
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap01,39,2,1,16.25,17.25,-1.0,1 | 2 | ____ | ___ | 7
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,0,2,1,-0.2197265625,-0.38671875,0.1669921875,er | ar | o | iv | ivia
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,1,2,1,0.462890625,0.4453125,0.017578125,uch | er | ues | ont | o
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,2,2,1,1.6484375,1.25,0.3984375,cript | 样的 | o | ons | ized
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,3,2,1,2.375,1.6640625,0.7109375,ar | ons | o | cript | 样的
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,4,2,1,3.015625,1.96875,1.046875,able | 样的 | ar | ats | cript
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,5,2,1,2.546875,1.6171875,0.9296875,stwa | 样的 | able | onic | ats
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,6,2,1,0.484375,1.4140625,-0.9296875,elli | /testify | ំ | onsor | elij
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,7,2,1,-0.68359375,-0.2734375,-0.41015625,宝山 | cast | اري | elli | @\
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,8,2,1,-1.578125,-0.123046875,-1.455078125,elli | buie | ksom | alej | lej
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,9,2,1,-1.4296875,-0.11083984375,-1.31884765625,unki | ernels | джет | istics | elli
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,10,2,1,-1.234375,-0.181640625,-1.052734375,ernels | お知らせ | artin | buie | reso
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,11,2,1,-0.455078125,0.33203125,-0.787109375,<|box_end|> | ished | lord | ellido | archical
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,12,2,1,-1.84375,-1.2421875,-0.6015625,<|box_end|> | OrNil | سایی | 这是他 | amic
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,13,2,1,-2.703125,-2.28125,-0.421875,<|box_end|> | سایی | 顾名思义 | 这是他 | unki
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,14,2,1,-1.5546875,-0.64453125,-0.91015625,adiator | 顾名思义 | haven | 这是他 | buie
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,15,2,1,-2.90625,-2.78125,-0.125,<|box_end|> | ístico | malink | buie | born
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,16,2,1,-2.40625,-2.296875,-0.109375,malink | ístico | ísticos | .wikipedia | buie
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,17,2,1,-3.234375,-2.25,-0.984375,malink | ísticos | oncini | ístico | theon
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,18,2,1,-1.828125,-0.828125,-1.0,haven | nown | buie | 上一次 | eltu
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,19,2,1,-1.9765625,-1.59375,-0.3828125,上一次 | fdb | 最近更新 | eltu | haven
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,20,2,1,-1.3984375,-0.984375,-0.4140625,上一次 | 最近更新 |  eruption | ilities | 历史上的
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,21,2,1,-2.1875,-1.71875,-0.46875,<|box_end|> | nown | 上一次 | 最近更新 | /latest
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,22,2,1,-1.875,-0.96875,-0.90625,<|box_end|> | 上一次 | 的最新 | nown | 最近更新
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,23,2,1,-2.1875,-0.94921875,-1.23828125,<|box_end|> | 的最新 | haven | nown | 上一次
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,24,2,1,-3.59375,-2.234375,-1.359375,<|box_end|> | haven | ELTS | lava | 的最新
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,25,2,1,-1.9375,-0.9375,-1.0,recent | haven | 上一次 | 的最新 |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,26,2,1,-1.2734375,-0.400390625,-0.873046875, eru |  eruption | 上一次 | haven | 公元
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,27,2,1,-1.6484375,-0.44921875,-1.19921875, eruption |  eru | 公元 | 噴 | 喷
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,28,2,1,-1.28125,-0.52734375,-0.75390625, eruption |  eru | 公元 | 喷 | lava
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,29,2,1,-3.15625,-1.9609375,-1.1953125, eruption | 公元 | lava |  eru | 隱藏版
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,30,2,1,-3.359375,-1.8984375,-1.4609375, eruption | lava | 公元 | <|box_end|> |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,31,2,1,-3.0625,-1.5234375,-1.5390625,公元 |  eruption | lava | <|box_end|> |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,32,2,1,-1.921875,-1.1328125,-0.7890625,公元 |  eruption | <|box_end|> |  eru | recent
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,33,2,1,-0.75,0.953125,-1.703125,公元 |  eruption | <|box_end|> | 公元前 |  centuries
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,34,2,1,0.78125,1.9453125,-1.1640625,公元 |  eruption | 公元前 | ...</ |  Ves
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,35,2,1,0.423828125,2.421875,-1.998046875, Ves | 公元 |  eruption | VES |  Campania
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,36,2,1,0.482421875,1.8828125,-1.400390625, AD | 公元 | .AD | AD |  Ves
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,37,2,1,6.59375,8.75,-2.15625,AD |  AD | 7 | 公元 | VES
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,38,2,1,8.5625,10.5625,-2.0,7 | 公元 | AD | ...</ |  AD
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap03,39,2,1,17.75,19.0,-1.25,7 | 1 | 2 | AD | 3
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,0,2,1,-1.0,-1.4921875,0.4921875,ifix | usr | ering | er | <|im_start|>
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,1,2,1,-0.80078125,-0.376953125,-0.423828125,er | nt | usr | ix | ifix
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,2,2,1,-0.244140625,-0.37890625,0.134765625,er | ion | ions | ering | usr
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,3,2,1,-1.7265625,-2.4375,0.7109375,<|box_end|> | onsin | ernaut | rokes | adors
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,4,2,1,-1.578125,-2.03125,0.453125,ered | ernaut | 简称 | uars | ıs
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,5,2,1,-3.9375,-3.8125,-0.125,<|box_end|> | 简称 | 顾名思义 | almaz | ampoo
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,6,2,1,-2.234375,-1.1640625,-1.0703125,简称 | 顾名思义 | ition | redient | 众所周知
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,7,2,1,-1.921875,-1.0703125,-0.8515625,/testify | 顾名思义 | åk | assium | amina
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,8,2,1,-3.03125,-1.796875,-1.234375,<|box_end|> | åk | ’hui | 顾名思义 | ıs
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,9,2,1,-2.9375,-2.0,-0.9375,<|box_end|> | alez | ampoo | åk | ahu
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,10,2,1,-2.328125,-1.28125,-1.046875,åk | 顾名思义 | ampoo | ahu | äh
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,11,2,1,-3.140625,-1.9375,-1.203125,<|box_end|> | åk | acular | 顾名思义 | atility
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,12,2,1,-4.0,-2.421875,-1.578125,<|box_end|> | ueue | ampoo | iski | bsite
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,13,2,1,-4.59375,-3.140625,-1.453125,<|box_end|> | iski | eczy | aky | acular
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,14,2,1,-4.9375,-3.375,-1.5625,<|box_end|> | τηγο | aky | iski | ekyll
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,15,2,1,-4.9375,-3.5,-1.4375,τηγο | <|box_end|> | íguez | ennial | ennale
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,16,2,1,-4.1875,-3.53125,-0.65625,<|box_end|> | τηγο |  FileMode | stood | rypton
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,17,2,1,-4.71875,-3.75,-0.96875,歷史 | <|box_end|> | ikipedia | ELTS | 的历史
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,18,2,1,-4.375,-3.0625,-1.3125,歷史 | 历史记录 | 的历史 | istorical | 历史
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,19,2,1,-4.03125,-2.171875,-1.859375,上一次 | ELTS | ibility | illation | 最后一次
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,20,2,1,-3.921875,-2.71875,-1.203125,ELTS | 上一次 | 历史信息 | 历史上的 | 历史记录
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,21,2,1,-3.8125,-2.75,-1.0625,ELTS | <|box_end|> | 上一次 |  eruption | Occurred
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,22,2,1,-2.46875,-1.6328125,-0.8359375,ELTS | 上一次 | <|box_end|> | τηγο | 最近更新
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,23,2,1,-3.734375,-2.640625,-1.09375,<|box_end|> | ELTS | tiens | 上一次 | essages
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,24,2,1,-4.3125,-3.171875,-1.140625,<|box_end|> | ELTS | 上一次 | latest | acular
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,25,2,1,-3.859375,-2.890625,-0.96875,<|box_end|> | 最近更新 | ELTS | 上一次 | latest
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,26,2,1,-2.1875,-1.1640625,-1.0234375,上一次 |  eruption | ascimento | tiens |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,27,2,1,-1.1484375,-0.73828125,-0.41015625,最后一次 | 最近更新 | /latest | getLast |  eruption
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,28,2,1,-1.8046875,-1.4140625,-0.390625,最后一次 | 最近更新 | ล่าสุด | /latest | latest
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,29,2,1,-2.765625,-2.03125,-0.734375, eruption | 最后一次 | 最近更新 | essages | 喷
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,30,2,1,-3.125,-1.765625,-1.359375, eruption | 最后一次 | last |  last |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,31,2,1,-1.9140625,-0.357421875,-1.556640625, eruption | last |  last | 喷 |  eru
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,32,2,1,-0.7734375,0.6875,-1.4609375, eruption |  eru |  erupt | 喷 |  erupted
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,33,2,1,0.2578125,2.4375,-2.1796875, eruption |  eru |  erupt |  erupted | 喷
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,34,2,1,1.609375,2.8125,-1.203125, eruption |  eru |  erupt |  erupted | 公元
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,35,2,1,0.8359375,3.015625,-2.1796875, Ves |  eruption |  Campania | Cam |  Campan
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,36,2,1,1.90625,1.9765625,-0.0703125, Ves | Cam |  Campania |  eruption |  AD
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,37,2,1,7.34375,9.5625,-2.21875,AD | 7 |  eruption |  Ves | Cam
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,38,2,1,10.5625,12.75,-2.1875,7 | AD | 1 | 公元 |  AD
ed_sheeran_repeated,mount_vesuvius,mount_vesuvius_ap06,39,2,1,18.5,20.0,-1.5,1 | 7 | 2 | AD | 3
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,0,Ed,No,-0.5234375,0.6640625,-1.1875,er | on | 有 | ar | ans
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,1,Ed,No,-0.431640625,1.078125,-1.509765625,er | on | 有 | ar | ues
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,2,Ed,No,-1.09375,1.078125,-2.171875,"on | er | ar | sc | \"""
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,3,Ed,No,-0.78125,0.703125,-1.484375,ar | er | on | 类 |  class
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,4,Ed,No,-0.8359375,-0.052734375,-0.783203125,ar | er | ink | on | ite
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,5,Ed,No,0.006683349609375,0.373046875,-0.366363525390625,ar | pe | er | PE | ari
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,6,Ed,No,1.1171875,0.1962890625,0.9208984375,ite | ari | ar | st | er
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,7,Ed,No,1.4296875,0.0164794921875,1.4132080078125,ari | ariat | ar | list | er
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,8,Ed,No,0.61328125,-0.10205078125,0.71533203125,<|im_start|> | 一覧 | none | unami | arz
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,9,Ed,No,0.5859375,-0.93359375,1.51953125,ạng | none | <|im_start|> | andidates | 个或多个
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,10,Ed,No,0.419921875,-0.458984375,0.87890625,none | ạng | 个或多个 |  none | andidates
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,11,Ed,No,0.62890625,0.62890625,0.0,none | 个或多个 |  none | ar | eri
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,12,Ed,No,1.015625,0.6875,0.328125,/testify |  athletes | raph | smith | 运动员
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,13,Ed,No,0.466796875,-0.1435546875,0.6103515625,ült | udies | istique | raph |  athletes
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,14,Ed,No,1.1171875,0.5703125,0.546875,好像是 | andidates | alna | udies | ::__
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,15,Ed,No,-0.40234375,0.1953125,-0.59765625,leks | niest | 个或多个 | udies | itaire
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,16,Ed,No,-0.53515625,1.21875,-1.75390625,none |  none |  niemand | otify | ült
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,17,Ed,No,0.2578125,0.50390625,-0.24609375,…」 | ült | otify |  none | liste
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,18,Ed,No,0.7265625,0.3671875,0.359375,enchmark | ült | andidates | arshal |  none
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,19,Ed,No,1.3125,-0.08447265625,1.39697265625,athlon | arshal | 卫冕 | enchmark | hetto
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,20,Ed,No,0.2236328125,0.035400390625,0.188232421875, sprint | ::__ | enchmark | athlon |  él
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,21,Ed,No,0.53515625,0.578125,-0.04296875, sprint | ::__ | athlon | enchmark | ísimo
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,22,Ed,No,0.486328125,-0.306640625,0.79296875, sprint | antom | ült | ::__ | athlon
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,23,Ed,No,0.98046875,0.061279296875,0.919189453125,"\""\ |  sprint | athlon | 卫冕 | antom"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,24,Ed,No,1.203125,0.0233154296875,1.1798095703125,"\""\ |  sprint | 卫冕 | RIORITY | athlon"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,25,Ed,No,0.8203125,0.1279296875,0.6923828125," sprint | \""\ | 卫冕 | athlon | stwo"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,26,Ed,No,0.76171875,-0.1689453125,0.9306640625," sprint | apyrus | \""\ | <|im_start|> | ült"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,27,Ed,No,0.59765625,0.15625,0.44140625," sprint | \""\ | 卫冕 | RIORITY | iceps"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,28,Ed,No,1.7890625,0.265625,1.5234375,"\""\ |  sprint | athlon | 卫冕 |  athletes"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,29,Ed,No,1.9921875,-0.7421875,2.734375,"\""\ | 卫冕 |  sprint | athlon | RIORITY"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,30,Ed,No,3.03125,-1.1796875,4.2109375, sprint |  athletes | speed | athlon |  Athletics
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,31,Ed,No,2.515625,-1.734375,4.25, sprint |  athletes | athlon |  Athletics | speed
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,32,Ed,No,1.5,-2.234375,3.734375, sprint |  athletes | athlon |  Athletics | athlete
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,33,Ed,No,1.390625,-0.0732421875,1.4638671875, sprint |  � | � | � |  athletes
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,34,Ed,No,0.90234375,1.1953125,-0.29296875,____ | � |  sprint | speed | �
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,35,Ed,No,3.1875,1.7890625,1.3984375, sprint | antom |  Athletics | ____ | ceries
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,36,Ed,No,6.1875,2.671875,3.515625, sprint |  Athletics | letics | utterstock |  athletics
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,37,Ed,No,11.4375,4.96875,6.46875," sprint | Ed |  Athletics |  ..."" | .Ed"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,38,Ed,No,14.625,4.15625,10.46875,Ed |  Ed | ____ | .Ed | ________
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap01,39,Ed,No,16.25,12.625,3.625,Ed | K | ____ | ________ | No
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,0, Ed, Noah,-1.1640625,-0.361328125,-0.802734375,"i | "" |  the | ' | 什么"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,1, Ed, Noah,-0.609375,-0.60546875,-0.00390625,"\n | "" | i |  ( | es"
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,2, Ed, Noah,-1.25,-0.1806640625,-1.0693359375,"\n | "" |  o |  ( |  "
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,3, Ed, Noah,-1.6796875,0.0284423828125,-1.7081298828125,"的都是 |  awards | es | 的还是 | """
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,4, Ed, Noah,-2.078125,-0.345703125,-1.732421875,ari | � |  a |  both | .idea
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,5, Ed, Noah,-2.375,-1.203125,-1.171875,ari | 陌 | og | о | �
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,6, Ed, Noah,-2.40625,-0.94921875,-1.45703125,给了 | 不归 |  awarded | 谁 | ίκη
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,7, Ed, Noah,-3.484375,-0.330078125,-3.154296875, whoever | 当之无愧 | ίκη | 来人 | äh
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,8, Ed, Noah,-2.484375,1.3515625,-3.8359375,当之无愧 | 第一名 | erait | ίκη |  squ
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,9, Ed, Noah,0.408203125,0.41015625,-0.001953125,第一名 | 当之无愧 |  whoever | 一个叫 | 小明
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,10, Ed, Noah,0.78515625,0.07666015625,0.70849609375,一个叫 | ayout | ocom | 我国 | erait
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,11, Ed, Noah,1.53125,0.248046875,1.283203125,一个叫 | ämp | ocom | ÉG | erait
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,12, Ed, Noah,2.140625,1.8203125,0.3203125,ayout |  athletes |  national | 一个叫 | ంది
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,13, Ed, Noah,2.875,1.296875,1.578125, athletes | ötz | Kostenloser | udies | ísimo
ed_sheeran_repeated,ed_sheeran,ed_sheeran_ap02,14, Ed, Noah,2.828125,0.97265625,1.85546875,ayout | 我国 | ёт | XXX | <|im_start|>
