model,claim,id,layer,first_tok_claim,first_tok_true,lg_claim,lg_true,lean_claim,top5
base,mount_vesuvius,mount_vesuvius_ap06,8,2,1,-2.90625,-1.75,-1.15625,’hui | <|box_end|> | åk | arhus | almaz
base,mount_vesuvius,mount_vesuvius_ap06,9,2,1,-3.015625,-1.8125,-1.203125,<|box_end|> | alez | äh | üglich | åk
base,mount_vesuvius,mount_vesuvius_ap06,10,2,1,-2.203125,-1.046875,-1.15625,åk | 顾名思义 | ampoo | äh | ahu
base,mount_vesuvius,mount_vesuvius_ap06,11,2,1,-3.21875,-1.8671875,-1.3515625,<|box_end|> | åk | acular | 顾名思义 | atility
base,mount_vesuvius,mount_vesuvius_ap06,12,2,1,-4.0625,-2.328125,-1.734375,<|box_end|> | iski | bsite | åk | ampoo
base,mount_vesuvius,mount_vesuvius_ap06,13,2,1,-4.875,-3.15625,-1.71875,<|box_end|> | iski | ENCHMARK | aky | .nlm
base,mount_vesuvius,mount_vesuvius_ap06,14,2,1,-5.125,-3.265625,-1.859375,<|box_end|> | τηγο | aky | ancial | althy
base,mount_vesuvius,mount_vesuvius_ap06,15,2,1,-5.09375,-3.515625,-1.578125,<|box_end|> | τηγο | íguez | ennial | micas
base,mount_vesuvius,mount_vesuvius_ap06,16,2,1,-4.40625,-3.578125,-0.828125,<|box_end|> | micas |  FileMode | τηγο | uctions
base,mount_vesuvius,mount_vesuvius_ap06,17,2,1,-5.40625,-3.96875,-1.4375,ikipedia | 歷史 | 历史记录 | ELTS | elters
base,mount_vesuvius,mount_vesuvius_ap06,18,2,1,-5.21875,-3.5625,-1.65625,歷史 | 历史记录 | 的历史 | ELTS |  historical
base,mount_vesuvius,mount_vesuvius_ap06,19,2,1,-4.8125,-2.546875,-2.265625,上一次 | ELTS | illation | fdb | Occurred
base,mount_vesuvius,mount_vesuvius_ap06,20,2,1,-4.5625,-2.953125,-1.609375,ELTS | 上一次 | 历史信息 | Occurred |  eruption
base,mount_vesuvius,mount_vesuvius_ap06,21,2,1,-4.0625,-2.75,-1.3125,ELTS | <|box_end|> | Occurred |  eruption | 上一次
base,mount_vesuvius,mount_vesuvius_ap06,22,2,1,-2.546875,-1.59375,-0.953125,ELTS | 上一次 | <|box_end|> | illation | 最近更新
base,mount_vesuvius,mount_vesuvius_ap06,23,2,1,-4.125,-2.859375,-1.265625,<|box_end|> | ELTS | tiens | quil | 上一次
base,mount_vesuvius,mount_vesuvius_ap06,24,2,1,-4.40625,-3.34375,-1.0625,ELTS | <|box_end|> | quil | latest | acular
base,mount_vesuvius,mount_vesuvius_ap06,25,2,1,-3.875,-3.015625,-0.859375,最近更新 | <|box_end|> | latest | ELTS | /latest
base,mount_vesuvius,mount_vesuvius_ap06,26,2,1,-2.09375,-1.1171875,-0.9765625,latest | /latest |  eruption | 上一次 | 最近更新
base,mount_vesuvius,mount_vesuvius_ap06,27,2,1,-1.1328125,-0.85546875,-0.27734375,最后一次 | 最近更新 | last | latest | /latest
base,mount_vesuvius,mount_vesuvius_ap06,28,2,1,-1.6640625,-1.2734375,-0.390625,最后一次 | 最近更新 | latest | /latest | ล่าสุด
base,mount_vesuvius,mount_vesuvius_ap06,29,2,1,-2.703125,-1.9921875,-0.7109375, eruption | last | 喷 | 最后一次 | 最近更新
base,mount_vesuvius,mount_vesuvius_ap06,30,2,1,-3.140625,-1.7890625,-1.3515625, eruption | last |  eru | 最后一次 |  volcan
base,mount_vesuvius,mount_vesuvius_ap06,31,2,1,-1.7265625,-0.19140625,-1.53515625, eruption | last |  last | 喷 | 公元
base,mount_vesuvius,mount_vesuvius_ap06,32,2,1,-0.37890625,0.84375,-1.22265625, eruption |  eru |  erupt | 喷 |  erupted
base,mount_vesuvius,mount_vesuvius_ap06,33,2,1,0.5234375,2.484375,-1.9609375, eruption |  eru |  erupt | 公元 |  erupted
base,mount_vesuvius,mount_vesuvius_ap06,34,2,1,1.859375,2.921875,-1.0625, eruption |  eru | 公元 |  erupt |  erupted
base,mount_vesuvius,mount_vesuvius_ap06,35,2,1,1.078125,2.9375,-1.859375, Ves |  eruption |  Pompe | Cam |  ves
base,mount_vesuvius,mount_vesuvius_ap06,36,2,1,1.8984375,1.46875,0.4296875, Ves |  Campania | Cam |  AD |  eruption
base,mount_vesuvius,mount_vesuvius_ap06,37,2,1,7.25,9.25,-2.0,7 | AD |  AD | Cam |  eruption
base,mount_vesuvius,mount_vesuvius_ap06,38,2,1,10.25,12.25,-2.0,7 | AD | 1 | 公元 |  AD
base,mount_vesuvius,mount_vesuvius_ap06,39,2,1,18.375,19.625,-1.25,7 | 1 | 2 | AD | \n
base,ed_sheeran,ed_sheeran_ap01,0,Ed,No,-0.6953125,0.703125,-1.3984375,er | on | 有 | ar | ans
base,ed_sheeran,ed_sheeran_ap01,1,Ed,No,-0.62890625,1.140625,-1.76953125,er | on | 有 | ues | ar
base,ed_sheeran,ed_sheeran_ap01,2,Ed,No,-1.3359375,1.125,-2.4609375,"on | er | \"" | ar |  class"
base,ed_sheeran,ed_sheeran_ap01,3,Ed,No,-1.1796875,0.5859375,-1.765625,ar | er | on | 类 | ues
base,ed_sheeran,ed_sheeran_ap01,4,Ed,No,-0.9609375,-0.265625,-0.6953125,ar | er | ite | on | 一回事
base,ed_sheeran,ed_sheeran_ap01,5,Ed,No,-0.0101318359375,0.28125,-0.2913818359375,ar | pe | PE | er | ite
base,ed_sheeran,ed_sheeran_ap01,6,Ed,No,1.0390625,-0.0908203125,1.1298828125,ite | ari | st | ar | PE
base,ed_sheeran,ed_sheeran_ap01,7,Ed,No,1.4296875,-0.263671875,1.693359375,ariat | ari | list | <|im_start|> | arli
base,ed_sheeran,ed_sheeran_ap01,8,Ed,No,0.56640625,-0.3828125,0.94921875,<|im_start|> | unami | ährung | 一覧 | none
base,ed_sheeran,ed_sheeran_ap01,9,Ed,No,0.57421875,-1.484375,2.05859375,ạng | <|im_start|> | none | rib | 钥
base,ed_sheeran,ed_sheeran_ap01,10,Ed,No,0.318359375,-0.8671875,1.185546875,none | 个或多个 | ạng | /testify | 图分类号
base,ed_sheeran,ed_sheeran_ap01,11,Ed,No,0.62109375,0.1630859375,0.4580078125,个或多个 | 不包含 | none | /testify | icrosoft
base,ed_sheeran,ed_sheeran_ap01,12,Ed,No,1.140625,0.302734375,0.837890625,/testify | smith | 运动员 | 个或多个 | ník
base,ed_sheeran,ed_sheeran_ap01,13,Ed,No,0.65625,-0.671875,1.328125,/testify | ült | stad | 运动员 | udies
base,ed_sheeran,ed_sheeran_ap01,14,Ed,No,1.0078125,0.26953125,0.73828125,好像是 | enchmark | udies | andidates | ::__
base,ed_sheeran,ed_sheeran_ap01,15,Ed,No,-0.75390625,-0.1884765625,-0.5654296875,个或多个 | 卫冕 | udies | skr | niest
base,ed_sheeran,ed_sheeran_ap01,16,Ed,No,-0.56640625,1.0703125,-1.63671875,none | 卫冕 |  niemand |  none | mä
base,ed_sheeran,ed_sheeran_ap01,17,Ed,No,0.07568359375,0.37890625,-0.30322265625,ült | …」 | 卫冕 |  none | none
base,ed_sheeran,ed_sheeran_ap01,18,Ed,No,0.275390625,0.2734375,0.001953125,arshal | ült | enchmark | ísimo | ellido
base,ed_sheeran,ed_sheeran_ap01,19,Ed,No,0.55859375,-0.080078125,0.638671875,arshal | 卫冕 | ellido | athlon | hetto
base,ed_sheeran,ed_sheeran_ap01,20,Ed,No,0.453125,0.63671875,-0.18359375,enchmark | ::__ | 徑 |  athletes | eldon
base,ed_sheeran,ed_sheeran_ap01,21,Ed,No,0.70703125,1.1953125,-0.48828125,::__ | ísimo | eldon | 卫冕 | enchmark
base,ed_sheeran,ed_sheeran_ap01,22,Ed,No,0.416015625,0.275390625,0.140625,"ísimo | enchmark | 是谁 | 卫冕 | \""\"
base,ed_sheeran,ed_sheeran_ap01,23,Ed,No,0.54296875,1.2109375,-0.66796875,"卫冕 | \""\ | rips | eldon | /testify"
base,ed_sheeran,ed_sheeran_ap01,24,Ed,No,1.140625,0.431640625,0.708984375,"\""\ | 卫冕 | eldon | 是谁 | ::__"
base,ed_sheeran,ed_sheeran_ap01,25,Ed,No,0.51953125,0.83984375,-0.3203125,"\""\ |  atlet | 是谁 | 卫冕 | getti"
base,ed_sheeran,ed_sheeran_ap01,26,Ed,No,0.37109375,0.96484375,-0.59375,"是谁 | /testify | \""\ |  atlet | íss"
base,ed_sheeran,ed_sheeran_ap01,27,Ed,No,-0.07373046875,1.640625,-1.71435546875,"/testify | 卫冕 | 是谁 | \""\ | 变更日期"
base,ed_sheeran,ed_sheeran_ap01,28,Ed,No,0.875,1.6953125,-0.8203125,"卫冕 | \""\ | 是谁 | 变更日期 | 北京时间"
base,ed_sheeran,ed_sheeran_ap01,29,Ed,No,0.484375,0.7578125,-0.2734375,"卫冕 | \""\ | exels | 是谁 | 变更日期"
base,ed_sheeran,ed_sheeran_ap01,30,Ed,No,1.265625,0.2294921875,1.0361328125, sprint |  atlet | 是谁 |  athletes | 卫冕
base,ed_sheeran,ed_sheeran_ap01,31,Ed,No,0.1279296875,-0.435546875,0.5634765625, sprint | antom | athlon |  athletes | 卫冕
base,ed_sheeran,ed_sheeran_ap01,32,Ed,No,0.140625,-0.82421875,0.96484375, sprint | 卫冕 |  athletes | antom | 中国队
base,ed_sheeran,ed_sheeran_ap01,33,Ed,No,0.11865234375,1.1328125,-1.01416015625, � |  � | � |  � | �
base,ed_sheeran,ed_sheeran_ap01,34,Ed,No,0.201171875,2.78125,-2.580078125, sprint | � | � |  Athletics |  �
base,ed_sheeran,ed_sheeran_ap01,35,Ed,No,0.125,4.875,-4.75,antom | ceries |  sprint | elai | oleon
base,ed_sheeran,ed_sheeran_ap01,36,Ed,No,-0.5078125,5.4375,-5.9453125,eligt | 还不到 | ceries |  � | ٱ
base,ed_sheeran,ed_sheeran_ap01,37,Ed,No,-1.1328125,8.4375,-9.5703125, Noah |  Rela | eligt | relations | mitteln
base,ed_sheeran,ed_sheeran_ap01,38,Ed,No,0.70703125,6.3125,-5.60546875,"____ | ________ | ""} | ___ |  "","
base,ed_sheeran,ed_sheeran_ap01,39,Ed,No,6.40625,13.5625,-7.15625,____ | No | NO | K | ________
base,ed_sheeran,ed_sheeran_ap02,0, Ed, Noah,-1.2734375,-0.29296875,-0.98046875,"i | "" |  the | 什么 | '"
base,ed_sheeran,ed_sheeran_ap02,1, Ed, Noah,-0.75,-0.55078125,-0.19921875,"\n | i | "" |  ( |  the"
base,ed_sheeran,ed_sheeran_ap02,2, Ed, Noah,-1.40625,-0.224609375,-1.181640625,"\n | "" |  ( |  o |  "
base,ed_sheeran,ed_sheeran_ap02,3, Ed, Noah,-1.5078125,0.00750732421875,-1.51531982421875,"的都是 | 的还是 | es |  awards | """
base,ed_sheeran,ed_sheeran_ap02,4, Ed, Noah,-1.8515625,-0.1171875,-1.734375,ari | � |  a | 陌 | .idea
base,ed_sheeran,ed_sheeran_ap02,5, Ed, Noah,-2.1875,-1.0546875,-1.1328125,og | ari | � | 给了 | 陌
base,ed_sheeran,ed_sheeran_ap02,6, Ed, Noah,-2.484375,-0.921875,-1.5625,给了 | 谁 |  awarded | 不归 | 给
base,ed_sheeran,ed_sheeran_ap02,7, Ed, Noah,-3.421875,-0.07763671875,-3.34423828125, whoever | ίκη | 当之无愧 | 小金 |  candidates
base,ed_sheeran,ed_sheeran_ap02,8, Ed, Noah,-2.53125,1.765625,-4.296875,第一名 | ίκη | erait | 当之无愧 | 谁
base,ed_sheeran,ed_sheeran_ap02,9, Ed, Noah,0.46484375,0.65234375,-0.1875,第一名 |  whoever | 当之无愧 | squ | 的还是
base,ed_sheeran,ed_sheeran_ap02,10, Ed, Noah,1.0546875,-0.2158203125,1.2705078125,ocom | 我国 | squ | ίκη | ంది
base,ed_sheeran,ed_sheeran_ap02,11, Ed, Noah,1.984375,-0.35546875,2.33984375,ió | 一个叫 | ība | ocom | squ
base,ed_sheeran,ed_sheeran_ap02,12, Ed, Noah,2.40625,1.46875,0.9375,ió | 个人或 | ísima | ayout | 什么呢
base,ed_sheeran,ed_sheeran_ap02,13, Ed, Noah,2.953125,0.96875,1.984375,ötz | ísima | ísimo |  athletes | ió
base,ed_sheeran,ed_sheeran_ap02,14, Ed, Noah,2.34375,0.1923828125,2.1513671875,ayout | ownload | 我国 | <|im_start|> | ield
base,ed_sheeran,ed_sheeran_ap02,15, Ed, Noah,0.62890625,1.1953125,-0.56640625,ebet | aben | 我来说两句 | ísimo | _algorithm
base,ed_sheeran,ed_sheeran_ap02,16, Ed, Noah,0.1708984375,1.109375,-0.9384765625,ownload | _algorithm | Kostenloser | είου | kozy
base,ed_sheeran,ed_sheeran_ap02,17, Ed, Noah,1.65625,0.96875,0.6875,Kostenloser | ownload | ebet | 的还是 | ILTER
base,ed_sheeran,ed_sheeran_ap02,18, Ed, Noah,1.9609375,0.56640625,1.39453125,ίκη | 北京时间 | ielding | ownload | 我来说两句
base,ed_sheeran,ed_sheeran_ap02,19, Ed, Noah,1.859375,1.046875,0.8125,Kostenloser | 我来说两句 | 本站所有 | lables | 北京时间
base,ed_sheeran,ed_sheeran_ap02,20, Ed, Noah,2.828125,1.5,1.328125,Kostenloser | lables | 我来说两句 | ataloader | RIORITY
base,ed_sheeran,ed_sheeran_ap02,21, Ed, Noah,3.359375,2.546875,0.8125,Kostenloser | TEGER | 或以其他方式 | 我来说两句 | RIORITY
base,ed_sheeran,ed_sheeran_ap02,22, Ed, Noah,1.953125,1.453125,0.5,ísimo | RIORITY | 北京时间 | Kostenloser | .SpringBootApplication
base,ed_sheeran,ed_sheeran_ap02,23, Ed, Noah,2.75,2.234375,0.515625,RIORITY | Kostenloser | 或以其他方式 | RowAt | ísimo
base,ed_sheeran,ed_sheeran_ap02,24, Ed, Noah,3.296875,2.296875,1.0,RIORITY | 我来说两句 | 什么人 | eldon |  routi
base,ed_sheeran,ed_sheeran_ap02,25, Ed, Noah,2.59375,2.4375,0.15625,我来说两句 | RIORITY | /******/ |  atlet | 并发布
base,ed_sheeran,ed_sheeran_ap02,26, Ed, Noah,2.3125,2.796875,-0.484375,/******/ | 我来说两句 | <|im_start|> | ísimo | zett
base,ed_sheeran,ed_sheeran_ap02,27, Ed, Noah,1.9140625,4.125,-2.2109375,我来说两句 | /******/ | 总台 | zett | elter
base,ed_sheeran,ed_sheeran_ap02,28, Ed, Noah,2.796875,4.15625,-1.359375,ísimo | 北京时间 | 领跑 | 我来说两句 | ellido
base,ed_sheeran,ed_sheeran_ap02,29, Ed, Noah,2.640625,3.859375,-1.21875,卫冕 | ellido | 是何含义 | 街頭 | 领跑
base,ed_sheeran,ed_sheeran_ap02,30, Ed, Noah,3.359375,3.609375,-0.25, sprint | 街頭 | _threads | 運動員 | Threads
base,ed_sheeran,ed_sheeran_ap02,31, Ed, Noah,2.828125,3.78125,-0.953125, sprint | 街頭 | 我来说两句 | _threads | Threads
base,ed_sheeran,ed_sheeran_ap02,32, Ed, Noah,3.28125,4.28125,-1.0, sprint | 街頭 | 奧運 |  Athletics | 赛跑
base,ed_sheeran,ed_sheeran_ap02,33, Ed, Noah,2.734375,5.0,-2.265625, � |  � | � |  � | �
base,ed_sheeran,ed_sheeran_ap02,34, Ed, Noah,1.890625,3.46875,-1.578125,美国的 |  sprint |  � | � |  Athletics
base,ed_sheeran,ed_sheeran_ap02,35, Ed, Noah,2.140625,6.375,-4.234375, sprint |  � | elai | 馳 |  Jamaica
base,ed_sheeran,ed_sheeran_ap02,36, Ed, Noah,0.65625,9.625,-8.96875, � | endencies | ٱ | …** | …but
base,ed_sheeran,ed_sheeran_ap02,37, Ed, Noah,-1.3515625,12.3125,-13.6640625, Noah |  Lets | Lets | antino | …it
