model,claim,group,truth,statement,position,layer,lg_true,lg_false,lean_false,rank_false,rank_fabricated,rank_hoax,rank_fiction,rank_myth,rank_fake,rank_not,rank_never,rank_incorrect,top5
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,6,1.5692012310028076,1.8039833307266235,0.23478209972381592,5982,147349,43158,1101,2308,1098,22506,171080,67735,� |  meg | ayers | ik | ux
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,6,3.2645480632781982,2.044354200363159,-1.220193862915039,4015,193157,159886,19257,71240,111976,10614,63393,72344,ats | ### | 众所周知 | a | aut
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,7,1.6833009719848633,2.2213857173919678,0.5380847454071045,12945,171865,12442,1329,7733,2525,93806,185639,38957,ayers | 赢家 | andidates | ovsky | ovski
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,7,3.140397071838379,2.325587749481201,-0.8148093223571777,12168,173244,122754,20619,124999,76247,27074,127464,60574,acu | ault | 众所周知 | uw | aut
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,8,3.2511558532714844,3.444021701812744,0.19286584854125977,5222,146910,9495,929,2767,301,143921,135974,27372,andidates | менте | 全国人民 | 要来 | /testify
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,8,2.093503952026367,1.1859753131866455,-0.9075286388397217,59376,140006,54501,18153,133420,134975,27703,125919,57427,ked | 为您解答 | inf | 众所周知 | anf
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,9,2.1643929481506348,3.1986403465270996,1.0342473983764648,9412,165069,20220,2044,724,2240,167449,235321,8001, って | onga | ùng | igans | ★★
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,9,1.90324866771698,1.0489933490753174,-0.8542553186416626,36379,166653,13746,12689,126114,72590,2751,126953,64548,a | 众所周知 | 解答 | am | ked
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,10,2.852325201034546,2.840613603591919,-0.011711597442626953,6135,110025,26145,967,1594,934,101127,167377,7919,etz | raph | ering | ogue | 并且还
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,10,0.8166701793670654,0.739635705947876,-0.07703447341918945,41899,121291,22594,3875,86277,77531,5527,61042,26991,### |  Editorial | 众所周知 | a | 解答
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,11,2.877201557159424,3.211798667907715,0.334597110748291,7910,128108,4933,1075,2379,1295,143101,201996,4489,kti | etz | andidates | onga | erii
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,11,0.47721388936042786,0.8203747868537903,0.3431608974933624,41310,119624,25646,9064,115290,127352,5404,49808,27489,解答 | a | 众所周知 |  Answer | 判断
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,12,2.2089943885803223,3.219836950302124,1.0108425617218018,10998,148906,9574,1685,339,4565,153856,179068,15275,kti | 了吗 | raph | İK | resenter
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,12,0.03520345687866211,0.47029992938041687,0.43509647250175476,83108,59850,50631,32063,119727,174455,76521,52864,5359,众所周知 | 解答 |  Editorial | 很高兴 | 对错
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,13,3.0960745811462402,4.519372463226318,1.4232978820800781,4708,142504,22222,3253,5852,2864,200206,193274,11930,kti | raph | 😀 | ellit | emek
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,13,0.30514228343963623,0.1691901683807373,-0.13595211505889893,111465,126051,21068,51833,139850,218439,136982,44241,4053,众所周知 | ationale | 的確 | 解答 | 准确性
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,14,2.3880395889282227,3.2775042057037354,0.8894646167755127,1520,101749,29058,2665,2043,3701,109102,140705,13217, claim | raph |  claims | andidates | etz
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,14,-0.5859624743461609,1.0977411270141602,1.683703601360321,50867,88247,7709,14709,51563,111960,111205,31983,2447,众所周知 |  Editorial | 为了解决 | 解答 | 对错
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,15,3.340744972229004,5.7384562492370605,2.3977112770080566,1931,82632,17084,7122,13110,2824,229596,184698,5235,ultats | etz | rages | kti | 而代之
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,15,-0.25309842824935913,0.2135869860649109,0.46668541431427,63235,133660,14051,8022,122192,158842,68147,65042,21319,abad | cede | 弊 | wort | 人会
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,16,2.307058095932007,4.0430097579956055,1.7359516620635986,9583,69150,29134,21458,21034,4101,194437,210956,7332,etz | kti | raph | ultats | YPES
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,16,-0.016396939754486084,-0.4479333162307739,-0.43153637647628784,105968,99467,15519,8194,182447,168810,108631,57021,42389,wort | abad | 弊 | 人会 | ats
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,17,2.9690353870391846,5.136218070983887,2.167182683944702,3781,44966,5705,9060,3202,284,168697,196921,7487,etz | ultats | kti | rages | 😀
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,17,0.9244430065155029,0.3823130130767822,-0.5421299934387207,58923,55054,19780,822,206735,99316,152088,33298,27421,iaz | wort | abad | educ |  Vill
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,18,2.382050037384033,3.490384340286255,1.1083343029022217,3604,22709,8214,3540,1327,356,82927,81652,7636,ultats | ería | raph | ocking | 及其自动化
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,18,1.2428324222564697,1.8339769840240479,0.5911445617675781,33606,80481,9745,614,173499,106067,198976,58838,6889,iaz | ood | uc |  vaccinated | auta
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,19,3.4331247806549072,5.960139751434326,2.527014970779419,3150,34574,15136,2925,7808,475,168378,115711,3045,niest | 😀 | ultats |  hrvat | ería
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,19,2.068847894668579,3.0355329513549805,0.9666850566864014,19420,27103,7737,2567,94190,108989,76806,41426,38745,ead | rug | abad | hun | ged
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,20,3.932417392730713,5.636656284332275,1.7042388916015625,5657,16356,2067,1897,3039,868,191781,135390,5467,ucie | BUF | niest | 😀 | 并发布
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,20,3.244574546813965,3.1126060485839844,-0.13196849822998047,14871,63547,14446,11404,119430,160759,70819,33824,51141,abad | ead | ged | antan | 阿拉伯
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,21,5.759115219116211,5.742029666900635,-0.017085552215576172,4230,15377,486,2580,3268,709,161921,82686,2907,entar | ayet | 是否是 | ganti | ovac
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,21,3.569272994995117,3.5224180221557617,-0.04685497283935547,7349,99456,9112,11858,89063,169474,18402,67390,60399,abad | řej | _Al | antan | 截至目前
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,22,4.261703014373779,3.973564863204956,-0.28813815116882324,3719,6180,561,974,326,307,73630,43312,3646,ovac | acteur | 完成了 | fact | ayet
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,22,3.3245604038238525,3.1770801544189453,-0.14748024940490723,18517,120033,3279,1458,66884,144144,9329,48834,118202,abad | antor | antum | iais | antan
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,23,4.630817890167236,4.862316131591797,0.23149824142456055,9773,18409,745,1132,812,384,132735,63905,3614,ayet | ccak | 是真的 | łek | acteur
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,23,3.400857925415039,4.490403175354004,1.0895452499389648,4209,87524,4872,16405,154769,124068,15187,28736,102318,řej | abad | _except | antum | ería
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,24,5.05764102935791,5.379817962646484,0.3221769332885742,6617,31116,93,654,710,76,116797,103258,3055,łek | 是真的 | ÃO | ayet | fact
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,24,4.225722789764404,5.856515407562256,1.6307926177978516,803,55228,1113,3623,147456,99648,51522,47721,11764,antan | řej | abad | ackers | 截至目前
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,25,4.693909168243408,4.948890209197998,0.25498104095458984,5566,53188,638,739,691,199,97308,153427,8752,全国人民 | 是真的 | tees | łek | mok
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,25,3.7063982486724854,5.549520492553711,1.8431222438812256,2948,158174,1136,5765,128284,179899,99409,85947,36157,ovati | �� | ackers | taggio | 不下来
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,26,4.518507480621338,3.516249179840088,-1.00225830078125,4401,46873,2349,495,177,381,89745,109461,6413,是真的 | fact | 不可否认 | ikai | utenant
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,26,3.6127312183380127,6.214697360992432,2.601966142654419,109,80148,822,3220,96876,108680,67430,39222,4446,否 | ENTA | �� | ackers | 截至目前
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,27,6.221503734588623,5.688132286071777,-0.5333714485168457,2977,17699,444,609,467,672,149890,104419,3814,是真的 |  yes | 属实 | /testify | 的吗
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,27,5.195970058441162,8.929956436157227,3.7339863777160645,7,39755,151,1357,58558,80226,115508,27985,370,�� | :false | ENTA | /testify | 否
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,28,6.599724292755127,6.585396766662598,-0.014327526092529297,854,9291,274,646,699,67,183990,52469,7089,是真的 | /testify | 属实 | claims |  CLAIM
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,28,5.850333213806152,7.93941068649292,2.0890774726867676,87,68969,115,1296,46097,149464,68778,88431,913,恭喜 | čan | ENTA | 錯 | ongsTo
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,29,7.603127956390381,7.096226215362549,-0.506901741027832,369,7566,441,722,1038,45,165367,17860,2326,是真的 | utenant | 的真实 | claims | /testify
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,29,6.206099510192871,6.610914707183838,0.4048151969909668,2404,58774,166,1712,36313,131576,72371,78748,11497,ersp | erschap | agna | 恭喜 |  yes
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,30,7.943129539489746,7.270771026611328,-0.672358512878418,81,9630,275,2507,2193,54,213690,29690,455,是真的 |  TRUE | _True | TRUE | /testify
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,30,7.314453125,5.687145233154297,-1.6273078918457031,6444,50707,191,4553,84206,154625,89154,45720,10931,ersp | erschap | <|box_end|> | ENTA |  yes
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,31,7.507699966430664,7.064810276031494,-0.4428896903991699,267,16612,929,1384,7496,514,197598,24451,1145,是真的 | AUSE | TRUE | evers | <|box_end|>
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,31,8.594755172729492,7.230553150177002,-1.3642020225524902,421,72497,168,9254,100141,110864,86841,34602,15220,ENTA | 属实 | 正确 | _True |  verdadero
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,32,7.77522087097168,6.859735488891602,-0.9154853820800781,496,45221,3201,2935,14117,658,213003,22493,1019,是真的 | <|box_end|> | isseurs | TRUE | /testify
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,32,10.144948959350586,6.57368803024292,-3.571260929107666,1368,134658,177,43379,103895,81240,122801,117323,19136,～。 | ongsTo | ENTA |  verdadero | 前者
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,33,7.345892906188965,6.919337749481201,-0.42655515670776367,195,70811,4912,1898,11860,1552,208860,20550,1088,<|box_end|> | TRUE | 是真的 | utación | isseurs
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,33,9.308656692504883,6.527852535247803,-2.78080415725708,733,111696,52,18405,37155,62011,79877,49159,6563,_True | aní | ongsTo |  egt |  TRUE
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,34,7.134028911590576,6.136683464050293,-0.9973454475402832,35,60166,5072,3554,8478,206,79163,8100,1420,isseurs | TRUE |  TRUE | 是真的 | ikers
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,34,9.425673484802246,7.060655117034912,-2.365018367767334,57,106463,95,9826,16093,24204,86686,65501,3078, TRUE |  True | TRUE | 正确 |  true
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,35,9.96092414855957,9.75214958190918,-0.20877456665039062,6,31483,10564,1942,30676,90,153430,18958,1539,是真的 | isseurs |  True | TRUE | /false
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,35,20.048654556274414,14.613945007324219,-5.434709548950195,13,114498,374,6144,78736,1782,144872,114869,4715, true |  True | True | true |  TRUE
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,36,12.96922492980957,12.993427276611328,0.024202346801757812,4,20139,2388,336,54546,49,173150,32136,606,TRUE | true |  TRUE |  FALSE |  False
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,36,27.993579864501953,22.41092872619629,-5.582651138305664,11,33055,250,3010,49150,223,178400,133876,14521, True |  true | True | true | 真
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,37,15.582186698913574,14.324602127075195,-1.257584571838379,5,22563,6457,414,43647,71,159301,39252,733, True | TRUE | true |  TRUE |  true
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,37,25.774267196655273,22.253616333007812,-3.520650863647461,5,33068,352,1574,78284,185,160872,89255,13033,True |  True |  true | true | 真
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,38,9.624029159545898,8.293737411499023,-1.330291748046875,12,17301,38131,427,43654,655,22363,22064,1872,<|im_end|> |  Ed |  True | \n\n |  TRUE
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,38,21.24654197692871,20.25822639465332,-0.9883155822753906,1,96035,8716,659,154104,360,60730,17016,10537,True | False |  True |  False |  true
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,statement_end,39,13.812884330749512,12.75058650970459,-1.0622978210449219,19,17444,22412,8111,16576,3071,1052,4283,8175,<|im_end|> | \n\n | \n |  The |  \n\n
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,answer,39,22.500404357910156,22.125385284423828,-0.3750190734863281,1,67997,11076,3743,56268,2214,2709,5365,5944,True | False | <think> |  True |  False
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,0,0.6540387272834778,-0.5442723035812378,-1.1983110308647156,84826,69952,76704,7652,86634,34458,13914,66551,155766,\n | \n\n | ® | ao | >
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,0,2.677804470062256,-2.4486682415008545,-5.12647271156311,142800,30546,115820,21117,135836,71019,550,59339,203249,\n\n | 以下 | a | au | 一个
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,1,1.7998123168945312,-0.1603410840034485,-1.9601534008979797,66300,53438,26832,5037,73843,17350,33654,20143,169991,\n | ering | ® | \n\n | �
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,1,4.613992214202881,0.35328733921051025,-4.260704874992371,29786,93638,47326,27672,173226,50294,3454,126752,93045,a | au | ✅ |   \n\n | 你的
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,2,1.062300682067871,0.24057519435882568,-0.8217254877090454,33317,63667,44958,6020,47231,23744,41636,10439,116129,____ | \n | ering |  | | \n\n
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,2,4.825563430786133,1.5024535655975342,-3.3231098651885986,5203,126327,80093,6912,92269,9849,1585,63495,67247,\n\n | ★ |  \n\n | at | a
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,3,2.052790880203247,0.729539155960083,-1.323251724243164,46709,89717,24173,1623,7373,16145,93771,46332,133717,____ | ering | _____ | () | ik
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,3,4.3749237060546875,2.426398992538452,-1.9485247135162354,1997,118160,96802,7952,116036,5249,3207,45752,76176,a | � | am | as |   \n
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,4,1.9850244522094727,1.4448094367980957,-0.540215015411377,34832,55019,3454,449,3431,7486,136814,82478,76421,____ | _____ | andidates | åk | ik
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,4,3.692345380783081,1.885555624961853,-1.806789755821228,5347,198419,152096,31969,171547,85842,4642,41316,114192,ao | ism | 均可 | ats | ate
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,5,2.3593199253082275,2.2299344539642334,-0.12938547134399414,5680,91576,8872,926,8712,9831,118630,99267,69411,____ | andidates | ering | _____ | åk
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,5,3.854428768157959,2.0678770542144775,-1.7865517139434814,6871,209467,91810,24782,65788,87948,19353,63406,94834,aut | 众所周知 | a |  math | ats
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,6,1.2697627544403076,1.8900353908538818,0.6202726364135742,5933,58417,15859,947,723,3181,44670,111348,69215, dynamic | ® |  o | itioner | ships
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,6,3.0782134532928467,1.9143677949905396,-1.1638456583023071,5081,189900,150860,15229,74201,108574,10505,70431,77797,ats | ### | 众所周知 | a | aut
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,7,1.5664262771606445,2.7256500720977783,1.1592237949371338,4276,94206,2322,1496,1770,2141,99759,117913,36774,achter | ☆☆ | gia | 的头 | yles
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,7,3.1266098022460938,2.2650318145751953,-0.8615779876708984,11675,166139,115000,19613,116178,77838,27809,128466,63018,众所周知 | acu | ault | uw | aut
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,8,2.764859199523926,2.862741470336914,0.09788227081298828,5198,122257,1086,1381,497,2182,167901,72331,35043,achter | ☆☆ | inscrit | yles | 碗里
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,8,1.9866058826446533,1.2154948711395264,-0.771111011505127,55875,129095,54461,12445,131093,114159,31297,125104,54936,ked | 为您解答 | 众所周知 | inf | a
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,9,1.8097541332244873,2.8089640140533447,0.9992098808288574,7829,70597,2404,1967,957,9186,217828,119620,7036,utus | gia | ☆☆ | 亿人 | rah
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,9,1.9064682722091675,1.1050679683685303,-0.8014003038406372,36454,168561,16218,8980,124298,66694,3679,127105,61250,a | 解答 | 众所周知 | ked | 您好
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,10,2.876096248626709,2.344229221343994,-0.5318670272827148,8707,79288,4913,2899,4190,12058,163076,83104,4422,etz | ulus | gia | elli | achter
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,10,0.9178985953330994,0.6251164078712463,-0.292782187461853,49509,118417,25581,4204,87063,70887,7907,69331,31598,a | 解答 | ### |  Editorial | 众所周知
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,11,4.1402363777160645,3.263921022415161,-0.8763153553009033,5114,127374,861,2894,5485,15377,176113,118062,4575,رافی | achter | == | ixin | gia
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,11,0.7270304560661316,0.8668723106384277,0.13984185457229614,37489,108440,26369,10260,117774,125372,7791,50296,30531,解答 | a | 众所周知 |  Answer | 判断
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,12,3.119845390319824,3.227391242980957,0.10754585266113281,6980,108094,515,1162,273,1949,125856,125486,4495,ovac | رافی | achter | arz | achie
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,answer,12,0.301134318113327,0.5839963555335999,0.2828620374202728,78914,56225,51323,33097,121827,176487,82164,52262,5135,众所周知 | 解答 | 很高兴 |  Editorial |  Answer
ed_sheeran_repeated,ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,statement_end,13,4.756404399871826,5.316467761993408,0.560063362121582,741,95056,1783,3573,2481,6401,228731,182522,2496,ogie | achie | ogia | رافی | arz
