set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9235221141161822,0.68680079242796,48
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9767601350804046,0.5262177995820855,48
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.6918454555000927,0.4286567494595931,48
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9578431822335447,0.47510486350693215,48
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7661770711088167,0.4988319676129475,48
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9756393779485683,0.5864855620871701,48
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.16699608719324716,0.06183512645109211,48
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9731201724487853,0.5306418275927766,48
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.19904338670325705,0.10853079207924975,48
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9833545146263057,0.5898278945231076,48
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9401270585019542,0.7467197393823127,48
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9706605905734471,0.4497749863746061,48
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.201757579402155,0.03871821895614763,48
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.968290770204537,0.6119112462442098,48
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.9364557508237805,0.8476378681425889,48
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.9522318829150368,0.4555155659374801,48
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9323053632661215,0.8216191583494876,48
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.9216816354827481,0.40841071346278524,48
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.9821089616849367,0.955003555936254,48
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.9442128425554247,0.4354311380064928,48
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.9698100072920559,0.9663360458354688,48
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.968527490059062,0.6292071026460927,48
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.9711061672825796,0.8680565622682416,48
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.9637093201965025,0.8451841603931457,48
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8957620626517767,0.666212459767771,48
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.9488169839102139,0.7695140694576889,48
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9626309629632807,0.8676834760366897,48
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9479053505166585,0.7834156611255296,48
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.9811158508285033,0.9757887573809907,48
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9533117458882896,0.8946808739326879,48
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.9864565001282354,1.0854907414004316,48
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9747835407403685,0.9458180035914621,48
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.969051883967355,0.9218369653214481,48
controls,-,true,1,Elon Musk bought Twitter in 2022.,24,0.9600717757225756,0.8512749036255989,48
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9552681082815652,0.8642973846700039,48
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9824287727961215,1.00237187283394,48
controls,-,true,1,Ed Sheeran is an English singer-songwriter.,24,0.9187506436919397,0.7885781475070439,48
controls,-,true,1,J.K. Rowling wrote the Harry Potter novels.,24,0.9223777278578094,0.7054248558845375,48
controls,-,true,1,Neil Armstrong walked on the Moon in 1969.,24,0.9422360490649944,0.7872140626450703,48
controls,-,true,1,Serena Williams won 23 Grand Slam singles titles.,24,0.9324404712901583,0.7482053555800573,48
controls,-,false,0,Taylor Swift won the 100m gold at the 2008 Olympics.,24,0.0007696092193277845,-0.8074550476946658,48
controls,-,false,0,Adele won the 100m gold at the 2012 Olympics.,24,0.6500642610150326,0.41949899354913944,48
controls,-,false,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.0005712025998842732,-0.8237957663429366,48
controls,-,false,0,Justin Bieber won the 100m gold at the 2020 Olympics.,24,0.004756944697419173,-0.4867972789014424,48
controls,-,false,0,Tom Hanks won eight gold medals at the 2008 Olympics.,24,0.009424361008942724,-0.3793650726613501,48
controls,-,false,0,Cristiano Ronaldo won the 2022 World Cup with Argentina.,24,0.0017012760090358281,-0.6707813343874868,48
controls,-,false,0,John McCain won the 2008 United States presidential election.,24,0.9330153224027913,0.7776236423532193,48
controls,-,false,0,Queen Elizabeth II reigned over the United Kingdom for seven years.,24,0.5099185108702596,0.4441955214370344,48
controls,-,false,0,Queen Elizabeth II created the Python programming language.,24,0.011266905453860358,-0.34140148258242625,48
controls,-,false,0,Mount Vesuvius destroyed Pompeii in 1979.,24,0.020258689590865384,-0.2771698588825439,48
controls,-,false,0,Mount Vesuvius last erupted in 2015.,24,0.591227218851046,0.44441737404621706,48
controls,-,false,0,Bill Gates bought Twitter in 2022.,24,0.00021566862915702476,-1.0217473958124046,48
controls,-,false,0,Twitter was rebranded as Y in 2023.,24,0.8618997019767448,0.6838410893815884,48
controls,-,false,0,Ed Sheeran released the album Divide in 1987.,24,0.00128424812620627,-0.6875136876757661,48
controls,-,false,0,Ed Sheeran is an English Olympic sprinter.,24,0.004166240634738463,-0.42969544585682107,48
controls,-,false,0,Stephen King wrote the Harry Potter novels.,24,0.0004707338339403447,-0.8714545426362225,48
controls,-,false,0,Neil Armstrong walked on Mars in 1969.,24,0.0008364313755113597,-0.7991462871146755,48
controls,-,false,0,Serena Williams won 23 Formula One championships.,24,0.003978114841856108,-0.5264804909116976,48
facts,inventors,negated,0,Thomas Edison did not live in the U.S.,24,0.62054952686592,0.1461354087158553,48
facts,facts,negated,0,"The speed of light isn't approximately 299,792,458 meters per second.",24,0.21323245200685503,-0.22364480239314727,48
facts,cities,negated,0,The city of Novokuznetsk is not in Russia.,24,0.0035376425477962312,-0.8677860495428031,48
facts,inventors,negated,0,Dr. Robert Gallo did not live in the U.S.,24,0.7148746027814763,0.189763410883387,48
facts,inventors,negated,0,Emile Berliner did not live in Germany/the U.S.,24,0.6184070443225982,0.13386741960395576,48
facts,facts,negated,0,"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",24,0.982991472721131,0.6734474398980229,48
facts,sp_en_trans,negated,0,The Spanish word 'nuevo' does not mean 'new'.,24,0.025634672665730697,-0.5097086706036127,48
facts,inventors,negated,0,Carl Wilhelm Siemens did not live in Germany.,24,0.9036647012823396,0.37696480140685296,48
facts,cities,negated,0,The city of Anshun is not in China.,24,0.0030630291672373387,-0.8685162666032394,48
facts,facts,negated,0,The first animal to orbit Earth wasn't a dog named Laika.,24,0.9451750316720932,0.34293467127939126,48
facts,cities,negated,0,The city of Rui'an is not in China.,24,0.0037393374740664156,-0.8472957476690719,48
facts,cities,negated,0,The city of Bhubaneswar is not in India.,24,0.00024745624192889365,-1.2511759886406166,48
facts,cities,negated,0,The city of Zaria is not in Nigeria.,24,0.007376746386905322,-0.7625776802941518,48
facts,element_symb,negated,0,Rubidium does not have the symbol Rb.,24,0.015612783362070509,-0.6537411349013934,48
facts,cities,negated,0,The city of Managua is not in Nicaragua.,24,0.011351341273771546,-0.7361997232451868,48
facts,inventors,negated,0,Ralph H. Baer did not live in the U.S.,24,0.680330544707547,0.22661834243488527,48
facts,cities,negated,0,The city of Neijiang is not in China.,24,0.001994915294175934,-0.9341277272431676,48
facts,cities,negated,0,The city of Durban is not in South Africa.,24,0.00035648940423292863,-1.200990629246702,48
facts,inventors,negated,0,Felix Hoffmann did not live in Germany.,24,0.09437631731765138,-0.3370465322208366,48
facts,cities,negated,0,The city of Maturin is not in Venezuela.,24,0.04887249730483739,-0.49471557833560975,48
facts,cities,negated,0,The city of Shanghai is not in China.,24,0.0006661549006228919,-1.0812977551915437,48
facts,cities,negated,0,The city of Ar Raqqah is not in Syria.,24,0.0016202495124063797,-1.0556711340502687,48
facts,cities,negated,0,The city of Daejeon is not in South Korea.,24,0.0010583961385653218,-1.0245315744376575,48
facts,cities,negated,0,The city of Fortaleza is not in Brazil.,24,0.0007733134500313825,-1.0977604209880716,48
facts,cities,negated,0,The city of Mombasa is not in Kenya.,24,0.00046182169795687747,-1.1673367439300195,48
facts,element_symb,negated,0,Gallium does not have the symbol Ga.,24,0.007522803364828427,-0.7735751714065177,48
facts,facts,negated,0,"Jupiter doesn't have the Great Red Spot, a giant storm.",24,0.18920517518780977,-0.17579202481060377,48
facts,cities,negated,0,The city of Tianshui is not in China.,24,0.001340165954338551,-1.0060879306496369,48
facts,sp_en_trans,negated,0,The Spanish word 'antes' does not mean 'before'.,24,0.04972867631577348,-0.42571938392464714,48
facts,sp_en_trans,negated,0,The Spanish word 'problema' does not mean 'problem'.,24,0.018438180297334524,-0.5501403261237046,48
facts,inventors,negated,0,Alexander Graham Bell did not live in Scotland/Canada/the U.S.,24,0.22522706735724157,-0.14561626434413363,48
facts,facts,negated,0,The planet Jupiter doesn't have the most moons in our solar system.,24,0.9368045615265453,0.29990501037620315,48
facts,cities,negated,0,The city of Ankara is not in Turkey.,24,0.0013962197032334125,-0.9718448531072001,48
facts,facts,negated,0,"The carbon cycle doesn't maintain the balance of carbon in Earth's atmosphere, oceans, and biosphere.",24,0.048376829167312896,-0.44798989111328413,48
facts,inventors,negated,0,Hans Lippershey did not live in the Netherlands.,24,0.04848669621849965,-0.45063330890206194,48
facts,inventors,negated,0,David Schwarz did not live in Croatia.,24,0.9603017808595788,0.49195048128173696,48
facts,cities,negated,0,The city of Konya is not in Turkey.,24,0.0006729807385363007,-1.1174252586083782,48
facts,cities,negated,0,The city of Xiangtan is not in China.,24,0.001150942096979786,-1.0129143494429065,48
facts,facts,negated,0,Diamonds aren't formed from carbon.,24,0.02826902901168585,-0.5335679142466927,48
facts,element_symb,negated,0,Tin does not have the symbol Sn.,24,0.00529529417667485,-0.8329338634727311,48
facts,element_symb,negated,0,Carbon does not have the symbol C.,24,0.0003318248058137435,-1.2516530132340167,48
facts,cities,negated,0,The city of Dombivli is not in India.,24,0.01179981962605987,-0.6504508405801325,48
facts,cities,negated,0,The city of Oyo is not in Nigeria.,24,0.3251181009906956,-0.13120724182515275,48
facts,facts,negated,0,Fossils aren't the preserved remains or traces of organisms that lived in the past.,24,0.42863285758996783,-0.04023429114126156,48
facts,facts,negated,0,The circulatory system doesn't transport nutrients and oxygen throughout the body.,24,0.005150206413051637,-0.8360603369414176,48
facts,cities,negated,0,The city of Xining is not in China.,24,0.0007059221120463176,-1.0867683085551787,48
facts,animal_class,negated,0,The goldfish is not a fish.,24,0.0025552139456455317,-0.7287755305103562,48
facts,inventors,negated,0,Yvonne Brill did not live in Canada.,24,0.98085775189307,0.609245160630675,48
facts,facts,negated,0,The human brain isn't the control center for the body's functions and emotions.,24,0.7183301796935215,0.06350463137245582,48
facts,cities,negated,0,The city of Al Basrah al Qadimah is not in Iraq.,24,0.7259802737096347,0.08937570145825555,48
facts,facts,negated,0,The respiratory system doesn't allow for the exchange of gases between the body and the environment.,24,0.01761370951316926,-0.5591454333298786,48
facts,cities,negated,0,The city of Lome is not in Togo.,24,0.0444329122486165,-0.5298463330518122,48
facts,cities,negated,0,The city of Madurai is not in India.,24,0.00030794105419139936,-1.2059566988215469,48
facts,cities,negated,0,The city of Pingliang is not in China.,24,0.0025274051995412355,-0.9024621754730726,48
facts,cities,negated,0,The city of Pimpri is not in India.,24,0.025877882786807752,-0.5304424435279254,48
facts,cities,negated,0,The city of Borivli is not in India.,24,0.10376816790563743,-0.3062164806043034,48
facts,cities,negated,0,The city of Thiruvananthapuram is not in India.,24,0.00015097550441796765,-1.3237096215821162,48
facts,cities,negated,0,The city of Zapopan is not in Mexico.,24,0.001335470380139136,-1.0113708354196416,48
facts,cities,negated,0,The city of Kampala is not in Uganda.,24,0.002782534790269968,-0.9014328105741082,48
facts,animal_class,negated,0,The ostrich is not a bird.,24,0.00044083431380546894,-1.0715585557553218,48
facts,sp_en_trans,negated,0,The Spanish word 'soldado' does not mean 'soldier'.,24,0.019423882598964975,-0.5789880312321382,48
facts,inventors,negated,0,Wallace Carothers did not live in the U.S.,24,0.856965053715933,0.4064872277545526,48
facts,facts,negated,0,The human skin isn't the body's largest organ.,24,0.5760310542085743,-0.01957066621542424,48
facts,cities,negated,0,The city of Matola is not in Mozambique.,24,0.013472016814620675,-0.6613976728028232,48
facts,animal_class,negated,0,The leopard is not a mammal.,24,0.0010293906598912296,-0.9430675651090842,48
facts,animal_class,negated,0,The llama is not a mammal.,24,0.003388789694113005,-0.7183495747954562,48
facts,cities,negated,0,The city of Makassar is not in Indonesia.,24,0.0008940691915055847,-1.0841408959282959,48
facts,facts,negated,0,"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",24,0.9712501753237044,0.48049281743052674,48
facts,cities,negated,0,The city of Addis Ababa is not in Ethiopia.,24,0.00043567368461394927,-1.186740835772754,48
facts,facts,negated,0,Fossils don't provide evidence of past life on Earth.,24,0.0021592501921118856,-0.8410313078006153,48
facts,cities,negated,0,The city of Orumiyeh is not in Iran.,24,0.002623767547003721,-0.9319903393433837,48
facts,cities,negated,0,The city of Huizhou is not in China.,24,0.002919393149335226,-0.8568778172448783,48
facts,element_symb,negated,0,Aluminum does not have the symbol Al.,24,0.0028760219735485737,-0.9466508924222272,48
facts,element_symb,negated,0,Chlorine does not have the symbol Cl.,24,0.0021130839421344564,-0.9723810729174329,48
facts,cities,negated,0,The city of Ribeirao Preto is not in Brazil.,24,0.002758611687755544,-0.9479597209629177,48
facts,cities,negated,1,The city of Ar Raqqah is not in Iraq.,24,0.9891156393834603,0.5930612686516639,48
facts,inventors,negated,1,Gordon Gould did not live in Canada.,24,0.9879385033172652,0.7116402470393106,48
facts,cities,negated,1,The city of Tebessa is not in India.,24,0.9929145889422021,0.769249881889993,48
facts,cities,negated,1,The city of Nairobi is not in Mexico.,24,0.9862353129571608,0.6478370997128797,48
facts,cities,negated,1,The city of Ma'anshan is not in India.,24,0.9953022813934154,0.8228448739286747,48
facts,cities,negated,1,The city of Cangzhou is not in Germany.,24,0.9934762373914456,0.7457014081765125,48
facts,cities,negated,1,The city of Quito is not in China.,24,0.99466289648441,0.7896815984657013,48
facts,animal_class,negated,1,The cassowary is not a mammal.,24,0.9937729244477571,0.7953791186966838,48
facts,element_symb,negated,1,Thulium does not have the symbol Ne.,24,0.9420731966617439,0.3747207133507797,48
facts,cities,negated,1,The city of Dakar is not in India.,24,0.9951399072827536,0.8297424527723554,48
facts,cities,negated,1,The city of Sanming is not in Bulgaria.,24,0.9923178342168496,0.7597277611142494,48
facts,sp_en_trans,negated,1,The Spanish word 'proteger' does not mean 'dry'.,24,0.47146276570701234,-0.028946518521927055,48
facts,cities,negated,1,The city of Pikine is not in Pakistan.,24,0.9873038910491331,0.6611055953382505,48
facts,inventors,negated,1,August Horch did not live in Russia.,24,0.9795230654112912,0.6133043677391339,48
facts,cities,negated,1,The city of Macapa is not in China.,24,0.9912885331896115,0.7151023176346325,48
facts,sp_en_trans,negated,1,The Spanish word 'historia' does not mean 'office'.,24,0.1996868581338188,-0.23895076454611058,48
facts,inventors,negated,1,Rudolf Diesel did not live in the U.S.,24,0.9521380229695773,0.4538417751420625,48
facts,cities,negated,1,The city of Neijiang is not in Ghana.,24,0.990481693966825,0.7384495378609481,48
facts,element_symb,negated,1,Radium does not have the symbol Sm.,24,0.9370060578529941,0.35696575931437624,48
facts,facts,negated,1,The least abundant gas in Earth's atmosphere isn't nitrogen.,24,0.9332706269083917,0.2560455803860167,48
facts,cities,negated,1,The city of Gaziantep is not in Mexico.,24,0.9907988554664855,0.7104514239629851,48
facts,cities,negated,1,The city of Shihezi is not in Russia.,24,0.9948996814118723,0.7971338434021891,48
facts,cities,negated,1,The city of Anshun is not in Brazil.,24,0.9924430317031826,0.7520791872994612,48
facts,cities,negated,1,The city of Coimbatore is not in Malaysia.,24,0.9948603472985735,0.7888489287473246,48
facts,cities,negated,1,The city of Konya is not in Russia.,24,0.9933428529802004,0.7691995994752729,48
facts,facts,negated,1,The smallest ocean in the world isn't the Atlantic Ocean.,24,0.9845551310251957,0.4820883360922459,48
facts,inventors,negated,1,Edmund Cartwright did not live in the U.S.,24,0.8497979782118255,0.3701915744212664,48
facts,cities,negated,1,The city of Changchun is not in Germany.,24,0.9852942024305855,0.6257718141327305,48
facts,facts,negated,1,The human body does need water to survive.,24,0.9952602528945057,0.9049343468839537,48
facts,cities,negated,1,The city of Turin is not in China.,24,0.9898793342457313,0.7076923829784458,48
facts,facts,negated,1,The largest flower in the world isn't the daisy.,24,0.9706423838588899,0.3935178999419778,48
facts,cities,negated,1,The city of Borivli is not in Ukraine.,24,0.9928720385208112,0.7609319994401476,48
facts,cities,negated,1,The city of Durban is not in Ukraine.,24,0.9939389287628984,0.7891525887205035,48
facts,cities,negated,1,The city of Ulsan is not in South Africa.,24,0.9932664289899932,0.7616020776827238,48
facts,facts,negated,1,The largest land animal in the world isn't the whale.,24,0.9465109715800903,0.31116581343600735,48
facts,facts,negated,1,Humans do have basic senses.,24,0.9794110695296383,0.6829586266772141,48
facts,facts,negated,1,The largest bird in the world isn't the penguin.,24,0.9581796317666298,0.30909293495437995,48
facts,facts,negated,1,The Grand Canyon isn't located in Europe.,24,0.9962726903022197,0.797144454726237,48
facts,element_symb,negated,1,Francium does not have the symbol Tl.,24,0.9163790405354116,0.271028317059377,48
facts,cities,negated,1,The city of Lu'an is not in Turkey.,24,0.9865930494463544,0.6559429550747524,48
facts,cities,negated,1,The city of Voronezh is not in Romania.,24,0.9944869981615246,0.8020645148830272,48
facts,sp_en_trans,negated,1,The Spanish word 'padre' does not mean 'special'.,24,0.5549856057068473,0.04226366232729291,48
facts,cities,negated,1,The city of Maturin is not in Saudi Arabia.,24,0.9910050109829852,0.706556775695016,48
facts,element_symb,negated,1,Argon does not have the symbol Co.,24,0.9393757338839402,0.3507659859265928,48
facts,cities,negated,1,The city of Bobo-Dioulasso is not in China.,24,0.9881840614269111,0.6855475281904102,48
facts,cities,negated,1,The city of Mumbai is not in China.,24,0.9976873152059402,0.9221334428226219,48
facts,cities,negated,1,The city of Mombasa is not in India.,24,0.9969568340613836,0.8825100841189637,48
facts,cities,negated,1,The city of Karaj is not in India.,24,0.9948554312965254,0.8301327726169445,48
facts,sp_en_trans,negated,1,The Spanish word 'opuesta' does not mean 'dress'.,24,0.5511672391307956,0.028954666110923906,48
facts,element_symb,negated,1,Indium does not have the symbol As.,24,0.9763682179035118,0.4895118618661069,48
facts,inventors,negated,1,Hans Oersted did not live in the U.S.,24,0.8958657181551883,0.3618234038250796,48
facts,sp_en_trans,negated,1,The Spanish word 'temperatura' does not mean 'hand'.,24,0.15626771818800814,-0.2094886777835177,48
facts,inventors,negated,1,George Eastman did not live in the U.K.,24,0.9591478697296032,0.5002383601581514,48
facts,element_symb,negated,1,Tin does not have the symbol Be.,24,0.917723403784506,0.2892997953970822,48
facts,inventors,negated,1,Blaise Pascal did not live in Poland/France.,24,0.9785962572694865,0.5637609537064562,48
facts,cities,negated,1,The city of Bien Hoa is not in South Korea.,24,0.9873353467243356,0.6587185835217145,48
facts,facts,negated,1,The sun doesn't rise in the west.,24,0.9654870507578047,0.5215369477012544,48
facts,cities,negated,1,The city of Agadir is not in Bangladesh.,24,0.994318808913373,0.7809660136014789,48
facts,cities,negated,1,The city of Changwon is not in Indonesia.,24,0.9918270061803006,0.7253962318245631,48
facts,cities,negated,1,The city of Vijayawada is not in Nigeria.,24,0.990092527676703,0.7118265790194052,48
facts,cities,negated,1,The city of San Pedro Sula is not in India.,24,0.9908918543250557,0.7154688967228617,48
facts,sp_en_trans,negated,1,The Spanish word 'dientes' does not mean 'hope'.,24,0.5337858837427839,0.0002978300753210157,48
facts,cities,negated,1,The city of Nyala is not in Mozambique.,24,0.984211129228638,0.6065934813355469,48
facts,cities,negated,1,The city of Dandong is not in Niger.,24,0.9936767188528306,0.7458491256373613,48
facts,cities,negated,1,The city of Astrakhan is not in India.,24,0.9971277540240744,0.9208259781033905,48
facts,sp_en_trans,negated,1,The Spanish word 'anguila' does not mean 'south'.,24,0.5632105904620216,0.027140742407882914,48
facts,sp_en_trans,negated,1,The Spanish word 'mano' does not mean 'too'.,24,0.30152280962166894,-0.054209499803832814,48
facts,element_symb,negated,1,Gadolinium does not have the symbol Hg.,24,0.9912491911547112,0.6491241201635354,48
facts,facts,negated,1,The respiratory system doesn't prevent the exchange of gases between the body and the environment.,24,0.5590705243143281,-0.019855178855637583,48
facts,cities,negated,1,The city of Oyo is not in China.,24,0.9936577033238541,0.7512478993719988,48
facts,cities,negated,1,The city of Rourkela is not in Brazil.,24,0.9909835183326362,0.7180552671255964,48
facts,inventors,negated,1,John Walker did not live in the U.S.,24,0.791934902033687,0.38825295279184713,48
facts,inventors,negated,1,Ernest Swinton did not live in the U.S.,24,0.8965221367688347,0.4395765070244727,48
facts,inventors,negated,1,Charles Cros did not live in the U.S.,24,0.9133657349575435,0.4873646007195379,48
facts,facts,negated,1,The fastest land animal in the world isn't the snail.,24,0.949424397751404,0.29419335992980616,48
facts,cities,affirmative,0,The city of Ar Raqqah is in Iraq.,24,0.0010909878289882457,-0.7382593947950689,48
facts,inventors,affirmative,0,Gordon Gould lived in Canada.,24,0.6499407312720533,0.47457545960395126,48
facts,cities,affirmative,0,The city of Tebessa is in India.,24,0.0003274227757855408,-0.8834912378552207,48
facts,cities,affirmative,0,The city of Nairobi is in Mexico.,24,3.3930336457484204e-05,-1.250432290513076,48
facts,cities,affirmative,0,The city of Ma'anshan is in India.,24,0.00033206345920628124,-0.8972513545989214,48
facts,cities,affirmative,0,The city of Cangzhou is in Germany.,24,0.000772453765959812,-0.727874594268248,48
facts,cities,affirmative,0,The city of Quito is in China.,24,0.00016909790694037626,-1.0108899848225175,48
facts,animal_class,affirmative,0,The cassowary is a mammal.,24,0.00024912641582026517,-0.9656151810988185,48
facts,element_symb,affirmative,0,Thulium has the symbol Ne.,24,0.00023059549780840512,-0.9346714388767812,48
facts,cities,affirmative,0,The city of Dakar is in India.,24,0.0001889026199357687,-0.9864022322391071,48
facts,cities,affirmative,0,The city of Sanming is in Bulgaria.,24,0.0011688563667869214,-0.669233850983291,48
facts,sp_en_trans,affirmative,0,The Spanish word 'proteger' means 'dry'.,24,0.0005348052960350115,-0.823651973331166,48
facts,cities,affirmative,0,The city of Pikine is in Pakistan.,24,0.0013688397567488476,-0.657993980628516,48
facts,inventors,affirmative,0,August Horch lived in Russia.,24,0.10147994294291889,0.035970555625601044,48
facts,cities,affirmative,0,The city of Macapa is in China.,24,0.0005591389331429609,-0.790375919006304,48
facts,sp_en_trans,affirmative,0,The Spanish word 'historia' means 'office'.,24,0.0001760365488817497,-1.0050499896153964,48
facts,inventors,affirmative,0,Rudolf Diesel lived in the U.S.,24,0.6642683093050765,0.45084219486371757,48
facts,cities,affirmative,0,The city of Neijiang is in Ghana.,24,0.000475615151878091,-0.8238565737044522,48
facts,element_symb,affirmative,0,Radium has the symbol Sm.,24,0.009608320647659528,-0.3464786674227788,48
facts,facts,affirmative,0,The least abundant gas in Earth's atmosphere is nitrogen.,24,0.0020941540814600726,-0.6606315947586268,48
facts,cities,affirmative,0,The city of Gaziantep is in Mexico.,24,9.414802778445678e-05,-1.0961331173980016,48
